# Testing 192 configurations 
# Reading [30] trace.out files from [../experiment-results/Jun-27-0/trace]
# -> Parrot_l1_2mm.latency_trace.out
# -> Parrot_l1_jacobi-2d.latency_trace.out
# -> Parrot_l1_mvt.latency_trace.out
# -> Parrot_l1_floyd-warshall.latency_trace.out
# -> Parrot_l1_trisolv.latency_trace.out
# -> Parrot_l1_deriche.latency_trace.out
# -> Parrot_l1_symm.latency_trace.out
# -> Parrot_l1_syr2k.latency_trace.out
# -> Parrot_l1_nussinov.latency_trace.out
# -> Parrot_l1_heat-3d.latency_trace.out
# -> Parrot_l1_doitgen.latency_trace.out
# -> Parrot_l1_covariance.latency_trace.out
# -> Parrot_l1_trmm.latency_trace.out
# -> Parrot_l1_lu.latency_trace.out
# -> Parrot_l1_bicg.latency_trace.out
# -> Parrot_l1_3mm.latency_trace.out
# -> Parrot_l1_cholesky.latency_trace.out
# -> Parrot_l1_seidel-2d.latency_trace.out
# -> Parrot_l1_jacobi-1d.latency_trace.out
# -> Parrot_l1_gemver.latency_trace.out
# -> Parrot_l1_fdtd-2d.latency_trace.out
# -> Parrot_l1_gemm.latency_trace.out
# -> Parrot_l1_gesummv.latency_trace.out
# -> Parrot_l1_correlation.latency_trace.out
# -> Parrot_l1_adi.latency_trace.out
# -> Parrot_l1_durbin.latency_trace.out
# -> Parrot_l1_gramschmidt.latency_trace.out
# -> Parrot_l1_atax.latency_trace.out
# -> Parrot_l1_syrk.latency_trace.out
# -> Parrot_l1_ludcmp.latency_trace.out
# Done loading files.
benchmark pct err len threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
adi 0 0 55388873 0.65 100000 3 75 1500 5 2 4
durbin 0.398262 2.98395 2646502 0.65 100000 3 75 1500 5 2 4
gramschmidt 0.968189 0.0474029 62227066 0.65 100000 3 75 1500 5 2 4
atax 0.785873 1.29761 5125471 0.65 100000 3 75 1500 5 2 4
syrk 0.991284 27.3137 58801267 0.65 100000 3 75 1500 5 2 4
ludcmp 0.983988 36.7328 53646303 0.65 100000 3 75 1500 5 2 4
2mm 0.947394 1.03982 87157085 0.65 100000 3 75 1500 20 2.5 8
jacobi-2d 0.973063 0.839331 78386134 0.65 100000 3 75 1500 20 2.5 8
mvt 0 0 5126331 0.65 100000 3 75 1500 20 2.5 8
floyd-warshall 0.941064 3.2191 85965970 0.65 100000 3 75 1500 20 2.5 8
trisolv 0 0 1287122 0.65 100000 3 75 1500 20 2.5 8
deriche 0.449049 14.9029 51182600 0.65 100000 3 75 1500 20 2.5 8
symm 0.955232 1.2981 59294230 0.65 100000 3 75 1500 20 2.5 8
syr2k 0.958564 0.889939 56690118 0.65 100000 3 75 1500 20 2.5 8
nussinov 0 0 83270494 0.65 100000 3 75 1500 20 2.5 8
heat-3d 0.914114 0.786038 42643976 0.65 100000 3 75 1500 20 2.5 8
doitgen 0.964336 0.450808 70561207 0.65 100000 3 75 1500 20 2.5 8
covariance 0.940185 0.00538302 60377640 0.65 100000 3 75 1500 20 2.5 8
trmm 0.979512 0.11597 59497116 0.65 100000 3 75 1500 20 2.5 8
lu 0 0 47301701 0.65 100000 3 75 1500 20 2.5 8
bicg 0 0 4644663 0.65 100000 3 75 1500 20 2.5 8
3mm 0.895082 0.204944 75773658 0.65 100000 3 75 1500 20 2.5 8
cholesky 0.804572 0.003865 46103988 0.65 100000 3 75 1500 20 2.5 8
seidel-2d 0 0 48683869 0.65 100000 3 75 1500 20 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 75 1500 20 2.5 8
gemver 0 0 9133553 0.65 100000 3 75 1500 20 2.5 8
fdtd-2d 0 0 58681856 0.65 100000 3 75 1500 20 2.5 8
gemm 0.909434 1.71646 76712138 0.65 100000 3 75 1500 20 2.5 8
gesummv 0 0 1819780 0.65 100000 3 75 1500 20 2.5 8
correlation 0.961749 43.0163 62546919 0.65 100000 3 75 1500 20 2.5 8
adi 0 0 55388873 0.65 100000 3 75 1500 20 2.5 8
durbin 0 0 2646502 0.65 100000 3 75 1500 20 2.5 8
gramschmidt 0.879602 0.0386389 62227066 0.65 100000 3 75 1500 20 2.5 8
atax 0 0 5125471 0.65 100000 3 75 1500 20 2.5 8
syrk 0.1099 3.78717 58801267 0.65 100000 3 75 1500 20 2.5 8
ludcmp 0 0 53646303 0.65 100000 3 75 1500 20 2.5 8
2mm 0.988785 0.898388 87157085 0.65 100000 3 75 1500 5 2.5 8
jacobi-2d 0.97136 0.858292 78386134 0.65 100000 3 75 1500 5 2.5 8
mvt 0.399668 7.37537 5126331 0.65 100000 3 75 1500 5 2.5 8
floyd-warshall 0.975438 61.7781 85965970 0.65 100000 3 75 1500 5 2.5 8
trisolv 0 0 1287122 0.65 100000 3 75 1500 5 2.5 8
deriche 0.488203 13.6375 51182600 0.65 100000 3 75 1500 5 2.5 8
symm 0.955232 1.2981 59294230 0.65 100000 3 75 1500 5 2.5 8
syr2k 0.958564 0.889939 56690118 0.65 100000 3 75 1500 5 2.5 8
nussinov 0.992476 24.6025 83270494 0.65 100000 3 75 1500 5 2.5 8
heat-3d 0.987982 14.4058 42643976 0.65 100000 3 75 1500 5 2.5 8
doitgen 0.991121 0.470448 70561207 0.65 100000 3 75 1500 5 2.5 8
covariance 0.96478 0.251372 60377640 0.65 100000 3 75 1500 5 2.5 8
trmm 0.979512 0.11597 59497116 0.65 100000 3 75 1500 5 2.5 8
lu 0 0 47301701 0.65 100000 3 75 1500 5 2.5 8
bicg 0 0 4644663 0.65 100000 3 75 1500 5 2.5 8
3mm 0.986836 0.577755 75773658 0.65 100000 3 75 1500 5 2.5 8
cholesky 0.97356 1.61057 46103988 0.65 100000 3 75 1500 5 2.5 8
seidel-2d 0 0 48683869 0.65 100000 3 75 1500 5 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 75 1500 5 2.5 8
gemver 0.176772 11.8542 9133553 0.65 100000 3 75 1500 5 2.5 8
fdtd-2d 0 0 58681856 0.65 100000 3 75 1500 5 2.5 8
gemm 0.977579 0.595523 76712138 0.65 100000 3 75 1500 5 2.5 8
gesummv 0 0 1819780 0.65 100000 3 75 1500 5 2.5 8
correlation 0.979016 17.1811 62546919 0.65 100000 3 75 1500 5 2.5 8
adi 0 0 55388873 0.65 100000 3 75 1500 5 2.5 8
durbin 0.398262 2.98395 2646502 0.65 100000 3 75 1500 5 2.5 8
gramschmidt 0.968189 0.0474029 62227066 0.65 100000 3 75 1500 5 2.5 8
atax 0.809286 0.926042 5125471 0.65 100000 3 75 1500 5 2.5 8
syrk 0.991284 27.3137 58801267 0.65 100000 3 75 1500 5 2.5 8
ludcmp 0.986169 37.4223 53646303 0.65 100000 3 75 1500 5 2.5 8
2mm 0.988785 0.898388 87157085 0.65 100000 3 75 1500 10 3 6
jacobi-2d 0.973063 0.839331 78386134 0.65 100000 3 75 1500 10 3 6
mvt 0.900026 6.14037 5126331 0.65 100000 3 75 1500 10 3 6
floyd-warshall 0.975438 61.7781 85965970 0.65 100000 3 75 1500 10 3 6
trisolv 0 0 1287122 0.65 100000 3 75 1500 10 3 6
deriche 0.476773 13.9547 51182600 0.65 100000 3 75 1500 10 3 6
symm 0.955232 1.2981 59294230 0.65 100000 3 75 1500 10 3 6
syr2k 0.958564 0.889939 56690118 0.65 100000 3 75 1500 10 3 6
nussinov 0.992476 24.6025 83270494 0.65 100000 3 75 1500 10 3 6
heat-3d 0.985309 15.0242 42643976 0.65 100000 3 75 1500 10 3 6
doitgen 0.991121 0.470448 70561207 0.65 100000 3 75 1500 10 3 6
covariance 0.97509 0.478471 60377640 0.65 100000 3 75 1500 10 3 6
trmm 0.979512 0.11597 59497116 0.65 100000 3 75 1500 10 3 6
lu 0 0 47301701 0.65 100000 3 75 1500 10 3 6
bicg 0 0 4644663 0.65 100000 3 75 1500 10 3 6
3mm 0.986836 0.577755 75773658 0.65 100000 3 75 1500 10 3 6
cholesky 0.957064 0.199115 46103988 0.65 100000 3 75 1500 10 3 6
seidel-2d 0 0 48683869 0.65 100000 3 75 1500 10 3 6
jacobi-1d 0 0 1276022 0.65 100000 3 75 1500 10 3 6
gemver 0.67603 3.73833 9133553 0.65 100000 3 75 1500 10 3 6
fdtd-2d 0 0 58681856 0.65 100000 3 75 1500 10 3 6
gemm 0.968975 0.959285 76712138 0.65 100000 3 75 1500 10 3 6
gesummv 0 0 1819780 0.65 100000 3 75 1500 10 3 6
correlation 0.979016 17.1811 62546919 0.65 100000 3 75 1500 10 3 6
adi 0 0 55388873 0.65 100000 3 75 1500 10 3 6
durbin 0.398262 2.98395 2646502 0.65 100000 3 75 1500 10 3 6
gramschmidt 0.963922 0.0700032 62227066 0.65 100000 3 75 1500 10 3 6
atax 0.877767 0.945001 5125471 0.65 100000 3 75 1500 10 3 6
syrk 0.991284 27.3137 58801267 0.65 100000 3 75 1500 10 3 6
ludcmp 0.986169 37.4223 53646303 0.65 100000 3 75 1500 10 3 6
2mm 0.973932 0.463596 87157085 0.65 100000 3 100 2000 10 2.5 8
jacobi-2d 0.973771 0.846697 78386134 0.65 100000 3 100 2000 10 2.5 8
mvt 0 0 5126331 0.65 100000 3 100 2000 10 2.5 8
floyd-warshall 0.941605 3.1972 85965970 0.65 100000 3 100 2000 10 2.5 8
trisolv 0 0 1287122 0.65 100000 3 100 2000 10 2.5 8
deriche 0 0 51182600 0.65 100000 3 100 2000 10 2.5 8
symm 0.958006 1.48864 59294230 0.65 100000 3 100 2000 10 2.5 8
syr2k 0.958688 0.815138 56690118 0.65 100000 3 100 2000 10 2.5 8
nussinov 0 0 83270494 0.65 100000 3 100 2000 10 2.5 8
heat-3d 0.98593 14.7839 42643976 0.65 100000 3 100 2000 10 2.5 8
doitgen 0.988634 0.849757 70561207 0.65 100000 3 100 2000 10 2.5 8
covariance 0.944648 0.00222285 60377640 0.65 100000 3 100 2000 10 2.5 8
trmm 0.979629 0.113659 59497116 0.65 100000 3 100 2000 10 2.5 8
lu 0 0 47301701 0.65 100000 3 100 2000 10 2.5 8
bicg 0 0 4644663 0.65 100000 3 100 2000 10 2.5 8
3mm 0.953678 0.585577 75773658 0.65 100000 3 100 2000 10 2.5 8
cholesky 0.973712 2.90837 46103988 0.65 100000 3 100 2000 10 2.5 8
seidel-2d 0 0 48683869 0.65 100000 3 100 2000 10 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 100 2000 10 2.5 8
gemver 0 0 9133553 0.65 100000 3 100 2000 10 2.5 8
fdtd-2d 0 0 58681856 0.65 100000 3 100 2000 10 2.5 8
gemm 0.90523 1.52304 76712138 0.65 100000 3 100 2000 10 2.5 8
gesummv 0 0 1819780 0.65 100000 3 100 2000 10 2.5 8
correlation 0.805266 3.40192 62546919 0.65 100000 3 100 2000 10 2.5 8
adi 0 0 55388873 0.65 100000 3 100 2000 10 2.5 8
durbin 0 0 2646502 0.65 100000 3 100 2000 10 2.5 8
gramschmidt 0.96696 0.0553666 62227066 0.65 100000 3 100 2000 10 2.5 8
atax 0 0 5125471 0.65 100000 3 100 2000 10 2.5 8
syrk 0.961361 27.4861 58801267 0.65 100000 3 100 2000 10 2.5 8
ludcmp 0.98505 37.1488 53646303 0.65 100000 3 100 2000 10 2.5 8
2mm 0.960921 1.00825 87157085 0.65 100000 3 75 2000 15 2.5 8
jacobi-2d 0.972444 0.848471 78386134 0.65 100000 3 75 2000 15 2.5 8
mvt 0 0 5126331 0.65 100000 3 75 2000 15 2.5 8
floyd-warshall 0.93288 3.20242 85965970 0.65 100000 3 75 2000 15 2.5 8
trisolv 0 0 1287122 0.65 100000 3 75 2000 15 2.5 8
deriche 0 0 51182600 0.65 100000 3 75 2000 15 2.5 8
symm 0.951766 1.43025 59294230 0.65 100000 3 75 2000 15 2.5 8
syr2k 0.87818 0.758867 56690118 0.65 100000 3 75 2000 15 2.5 8
nussinov 0.99157 25.0807 83270494 0.65 100000 3 75 2000 15 2.5 8
heat-3d 0.965013 13.7298 42643976 0.65 100000 3 75 2000 15 2.5 8
doitgen 0.974178 0.038549 70561207 0.65 100000 3 75 2000 15 2.5 8
covariance 0.886448 0.0166141 60377640 0.65 100000 3 75 2000 15 2.5 8
trmm 0.980335 0.114712 59497116 0.65 100000 3 75 2000 15 2.5 8
lu 0 0 47301701 0.65 100000 3 75 2000 15 2.5 8
bicg 0 0 4644663 0.65 100000 3 75 2000 15 2.5 8
3mm 0.943833 5.17246 75773658 0.65 100000 3 75 2000 15 2.5 8
cholesky 0.870293 0.526989 46103988 0.65 100000 3 75 2000 15 2.5 8
seidel-2d 0 0 48683869 0.65 100000 3 75 2000 15 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 15 2.5 8
gemver 0 0 9133553 0.65 100000 3 75 2000 15 2.5 8
fdtd-2d 0 0 58681856 0.65 100000 3 75 2000 15 2.5 8
gemm 0.9556 0.694489 76712138 0.65 100000 3 75 2000 15 2.5 8
gesummv 0 0 1819780 0.65 100000 3 75 2000 15 2.5 8
correlation 0.960733 43.008 62546919 0.65 100000 3 75 2000 15 2.5 8
adi 0 0 55388873 0.65 100000 3 75 2000 15 2.5 8
durbin 0 0 2646502 0.65 100000 3 75 2000 15 2.5 8
gramschmidt 0.965288 0.431635 62227066 0.65 100000 3 75 2000 15 2.5 8
atax 0 0 5125471 0.65 100000 3 75 2000 15 2.5 8
syrk 0.712557 3.89135 58801267 0.65 100000 3 75 2000 15 2.5 8
ludcmp 0 0 53646303 0.65 100000 3 75 2000 15 2.5 8
2mm 0.947394 1.03982 87157085 0.65 100000 3 75 1500 10 2 10
jacobi-2d 0.973063 0.839331 78386134 0.65 100000 3 75 1500 10 2 10
mvt 0 0 5126331 0.65 100000 3 75 1500 10 2 10
floyd-warshall 0.941064 3.2191 85965970 0.65 100000 3 75 1500 10 2 10
trisolv 0 0 1287122 0.65 100000 3 75 1500 10 2 10
deriche 0 0 51182600 0.65 100000 3 75 1500 10 2 10
symm 0.955232 1.2981 59294230 0.65 100000 3 75 1500 10 2 10
syr2k 0.953934 0.749157 56690118 0.65 100000 3 75 1500 10 2 10
nussinov 0.992476 24.6025 83270494 0.65 100000 3 75 1500 10 2 10
heat-3d 0.9826 13.5783 42643976 0.65 100000 3 75 1500 10 2 10
doitgen 0.964336 0.450808 70561207 0.65 100000 3 75 1500 10 2 10
covariance 0.940185 0.00538302 60377640 0.65 100000 3 75 1500 10 2 10
trmm 0.979512 0.11597 59497116 0.65 100000 3 75 1500 10 2 10
lu 0 0 47301701 0.65 100000 3 75 1500 10 2 10
bicg 0 0 4644663 0.65 100000 3 75 1500 10 2 10
3mm 0.936594 2.65161 75773658 0.65 100000 3 75 1500 10 2 10
cholesky 0.817163 0.667818 46103988 0.65 100000 3 75 1500 10 2 10
seidel-2d 0 0 48683869 0.65 100000 3 75 1500 10 2 10
jacobi-1d 0 0 1276022 0.65 100000 3 75 1500 10 2 10
gemver 0 0 9133553 0.65 100000 3 75 1500 10 2 10
fdtd-2d 0 0 58681856 0.65 100000 3 75 1500 10 2 10
gemm 0.909434 1.71646 76712138 0.65 100000 3 75 1500 10 2 10
gesummv 0 0 1819780 0.65 100000 3 75 1500 10 2 10
correlation 0.961749 43.0163 62546919 0.65 100000 3 75 1500 10 2 10
adi 0 0 55388873 0.65 100000 3 75 1500 10 2 10
durbin 0 0 2646502 0.65 100000 3 75 1500 10 2 10
gramschmidt 0.926318 0.0218386 62227066 0.65 100000 3 75 1500 10 2 10
atax 0 0 5125471 0.65 100000 3 75 1500 10 2 10
syrk 0.634506 3.52891 58801267 0.65 100000 3 75 1500 10 2 10
ludcmp 0 0 53646303 0.65 100000 3 75 1500 10 2 10
2mm 0.958581 1.02283 87157085 0.65 100000 3 100 2000 20 2.5 8
jacobi-2d 0.973771 0.846697 78386134 0.65 100000 3 100 2000 20 2.5 8
mvt 0 0 5126331 0.65 100000 3 100 2000 20 2.5 8
floyd-warshall 0.941605 3.1972 85965970 0.65 100000 3 100 2000 20 2.5 8
trisolv 0 0 1287122 0.65 100000 3 100 2000 20 2.5 8
deriche 0 0 51182600 0.65 100000 3 100 2000 20 2.5 8
symm 0.902992 0.841477 59294230 0.65 100000 3 100 2000 20 2.5 8
syr2k 0.876486 0.767963 56690118 0.65 100000 3 100 2000 20 2.5 8
nussinov 0 0 83270494 0.65 100000 3 100 2000 20 2.5 8
heat-3d 0.961777 13.89 42643976 0.65 100000 3 100 2000 20 2.5 8
doitgen 0.961594 0.471148 70561207 0.65 100000 3 100 2000 20 2.5 8
covariance 0.903839 0.0170127 60377640 0.65 100000 3 100 2000 20 2.5 8
trmm 0.979629 0.113659 59497116 0.65 100000 3 100 2000 20 2.5 8
lu 0 0 47301701 0.65 100000 3 100 2000 20 2.5 8
bicg 0 0 4644663 0.65 100000 3 100 2000 20 2.5 8
3mm 0.953678 0.585577 75773658 0.65 100000 3 100 2000 20 2.5 8
cholesky 0.701631 0.635269 46103988 0.65 100000 3 100 2000 20 2.5 8
seidel-2d 0 0 48683869 0.65 100000 3 100 2000 20 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 100 2000 20 2.5 8
gemver 0 0 9133553 0.65 100000 3 100 2000 20 2.5 8
fdtd-2d 0 0 58681856 0.65 100000 3 100 2000 20 2.5 8
gemm 0.884503 0.993023 76712138 0.65 100000 3 100 2000 20 2.5 8
gesummv 0 0 1819780 0.65 100000 3 100 2000 20 2.5 8
correlation 0.910787 0.691311 62546919 0.65 100000 3 100 2000 20 2.5 8
adi 0 0 55388873 0.65 100000 3 100 2000 20 2.5 8
durbin 0 0 2646502 0.65 100000 3 100 2000 20 2.5 8
gramschmidt 0.959985 0.206755 62227066 0.65 100000 3 100 2000 20 2.5 8
atax 0 0 5125471 0.65 100000 3 100 2000 20 2.5 8
syrk 0.371782 3.63386 58801267 0.65 100000 3 100 2000 20 2.5 8
ludcmp 0 0 53646303 0.65 100000 3 100 2000 20 2.5 8
2mm 0.947394 1.03982 87157085 0.65 100000 3 75 1500 15 2 10
jacobi-2d 0.973063 0.839331 78386134 0.65 100000 3 75 1500 15 2 10
mvt 0 0 5126331 0.65 100000 3 75 1500 15 2 10
floyd-warshall 0.941064 3.2191 85965970 0.65 100000 3 75 1500 15 2 10
trisolv 0 0 1287122 0.65 100000 3 75 1500 15 2 10
deriche 0 0 51182600 0.65 100000 3 75 1500 15 2 10
symm 0.955232 1.2981 59294230 0.65 100000 3 75 1500 15 2 10
syr2k 0.953934 0.749157 56690118 0.65 100000 3 75 1500 15 2 10
nussinov 0 0 83270494 0.65 100000 3 75 1500 15 2 10
heat-3d 0.914114 0.786038 42643976 0.65 100000 3 75 1500 15 2 10
doitgen 0.964336 0.450808 70561207 0.65 100000 3 75 1500 15 2 10
covariance 0.940185 0.00538302 60377640 0.65 100000 3 75 1500 15 2 10
trmm 0.979512 0.11597 59497116 0.65 100000 3 75 1500 15 2 10
lu 0 0 47301701 0.65 100000 3 75 1500 15 2 10
bicg 0 0 4644663 0.65 100000 3 75 1500 15 2 10
3mm 0.895082 0.204944 75773658 0.65 100000 3 75 1500 15 2 10
cholesky 0.817163 0.667818 46103988 0.65 100000 3 75 1500 15 2 10
seidel-2d 0 0 48683869 0.65 100000 3 75 1500 15 2 10
jacobi-1d 0 0 1276022 0.65 100000 3 75 1500 15 2 10
gemver 0 0 9133553 0.65 100000 3 75 1500 15 2 10
fdtd-2d 0 0 58681856 0.65 100000 3 75 1500 15 2 10
gemm 0.909434 1.71646 76712138 0.65 100000 3 75 1500 15 2 10
gesummv 0 0 1819780 0.65 100000 3 75 1500 15 2 10
correlation 0.961749 43.0163 62546919 0.65 100000 3 75 1500 15 2 10
adi 0 0 55388873 0.65 100000 3 75 1500 15 2 10
durbin 0 0 2646502 0.65 100000 3 75 1500 15 2 10
gramschmidt 0.888352 0.0945672 62227066 0.65 100000 3 75 1500 15 2 10
atax 0 0 5125471 0.65 100000 3 75 1500 15 2 10
syrk 0.605961 3.99739 58801267 0.65 100000 3 75 1500 15 2 10
ludcmp 0 0 53646303 0.65 100000 3 75 1500 15 2 10
2mm 0.95328 0.343285 87157085 0.65 100000 3 100 2000 10 2 10
jacobi-2d 0.973771 0.846697 78386134 0.65 100000 3 100 2000 10 2 10
mvt 0 0 5126331 0.65 100000 3 100 2000 10 2 10
floyd-warshall 0.941605 3.1972 85965970 0.65 100000 3 100 2000 10 2 10
trisolv 0 0 1287122 0.65 100000 3 100 2000 10 2 10
deriche 0 0 51182600 0.65 100000 3 100 2000 10 2 10
symm 0.931326 1.31657 59294230 0.65 100000 3 100 2000 10 2 10
syr2k 0.958688 0.815138 56690118 0.65 100000 3 100 2000 10 2 10
nussinov 0 0 83270494 0.65 100000 3 100 2000 10 2 10
heat-3d 0.976409 13.9959 42643976 0.65 100000 3 100 2000 10 2 10
doitgen 0.976899 0.403224 70561207 0.65 100000 3 100 2000 10 2 10
covariance 0.903839 0.0170127 60377640 0.65 100000 3 100 2000 10 2 10
trmm 0.979629 0.113659 59497116 0.65 100000 3 100 2000 10 2 10
lu 0 0 47301701 0.65 100000 3 100 2000 10 2 10
bicg 0 0 4644663 0.65 100000 3 100 2000 10 2 10
3mm 0.953678 0.585577 75773658 0.65 100000 3 100 2000 10 2 10
cholesky 0.973712 2.90837 46103988 0.65 100000 3 100 2000 10 2 10
seidel-2d 0 0 48683869 0.65 100000 3 100 2000 10 2 10
jacobi-1d 0 0 1276022 0.65 100000 3 100 2000 10 2 10
gemver 0 0 9133553 0.65 100000 3 100 2000 10 2 10
fdtd-2d 0 0 58681856 0.65 100000 3 100 2000 10 2 10
gemm 0.891517 0.811534 76712138 0.65 100000 3 100 2000 10 2 10
gesummv 0 0 1819780 0.65 100000 3 100 2000 10 2 10
correlation 0.767279 3.85764 62546919 0.65 100000 3 100 2000 10 2 10
adi 0 0 55388873 0.65 100000 3 100 2000 10 2 10
durbin 0 0 2646502 0.65 100000 3 100 2000 10 2 10
gramschmidt 0.959985 0.206755 62227066 0.65 100000 3 100 2000 10 2 10
atax 0 0 5125471 0.65 100000 3 100 2000 10 2 10
syrk 0.119815 3.62953 58801267 0.65 100000 3 100 2000 10 2 10
ludcmp 0 0 53646303 0.65 100000 3 100 2000 10 2 10
2mm 0.988785 0.898388 87157085 0.65 100000 3 75 1500 10 2 4
jacobi-2d 0.973063 0.839331 78386134 0.65 100000 3 75 1500 10 2 4
mvt 0.343195 7.54806 5126331 0.65 100000 3 75 1500 10 2 4
floyd-warshall 0.941064 3.2191 85965970 0.65 100000 3 75 1500 10 2 4
trisolv 0 0 1287122 0.65 100000 3 75 1500 10 2 4
deriche 0.451716 14.9549 51182600 0.65 100000 3 75 1500 10 2 4
symm 0.955232 1.2981 59294230 0.65 100000 3 75 1500 10 2 4
syr2k 0.958564 0.889939 56690118 0.65 100000 3 75 1500 10 2 4
nussinov 0.992476 24.6025 83270494 0.65 100000 3 75 1500 10 2 4
heat-3d 0.985309 15.0242 42643976 0.65 100000 3 75 1500 10 2 4
doitgen 0.980981 0.382688 70561207 0.65 100000 3 75 1500 10 2 4
covariance 0.97509 0.478471 60377640 0.65 100000 3 75 1500 10 2 4
trmm 0.979512 0.11597 59497116 0.65 100000 3 75 1500 10 2 4
lu 0 0 47301701 0.65 100000 3 75 1500 10 2 4
bicg 0 0 4644663 0.65 100000 3 75 1500 10 2 4
3mm 0.986836 0.577755 75773658 0.65 100000 3 75 1500 10 2 4
cholesky 0.983906 1.11879 46103988 0.65 100000 3 75 1500 10 2 4
seidel-2d 0 0 48683869 0.65 100000 3 75 1500 10 2 4
jacobi-1d 0 0 1276022 0.65 100000 3 75 1500 10 2 4
gemver 0.135878 10.4492 9133553 0.65 100000 3 75 1500 10 2 4
fdtd-2d 0.881607 32.2371 58681856 0.65 100000 3 75 1500 10 2 4
gemm 0.982506 0.666477 76712138 0.65 100000 3 75 1500 10 2 4
gesummv 0 0 1819780 0.65 100000 3 75 1500 10 2 4
correlation 0.961749 43.0163 62546919 0.65 100000 3 75 1500 10 2 4
adi 0 0 55388873 0.65 100000 3 75 1500 10 2 4
durbin 0.398262 2.98395 2646502 0.65 100000 3 75 1500 10 2 4
gramschmidt 0.963922 0.0700032 62227066 0.65 100000 3 75 1500 10 2 4
atax 0 0 5125471 0.65 100000 3 75 1500 10 2 4
syrk 0.991284 27.3137 58801267 0.65 100000 3 75 1500 10 2 4
