# Testing 192 configurations 
# Reading [30] trace.out files from [../experiment-results/Jun-27-3/trace]
# -> Parrot_l1_2mm.latency_trace.out
# -> Parrot_l1_jacobi-2d.latency_trace.out
# -> Parrot_l1_mvt.latency_trace.out
# -> Parrot_l1_floyd-warshall.latency_trace.out
# -> Parrot_l1_trisolv.latency_trace.out
# -> Parrot_l1_deriche.latency_trace.out
# -> Parrot_l1_symm.latency_trace.out
# -> Parrot_l1_syr2k.latency_trace.out
# -> Parrot_l1_nussinov.latency_trace.out
# -> Parrot_l1_heat-3d.latency_trace.out
# -> Parrot_l1_doitgen.latency_trace.out
# -> Parrot_l1_covariance.latency_trace.out
# -> Parrot_l1_trmm.latency_trace.out
# -> Parrot_l1_lu.latency_trace.out
# -> Parrot_l1_bicg.latency_trace.out
# -> Parrot_l1_3mm.latency_trace.out
# -> Parrot_l1_cholesky.latency_trace.out
# -> Parrot_l1_seidel-2d.latency_trace.out
# -> Parrot_l1_jacobi-1d.latency_trace.out
# -> Parrot_l1_gemver.latency_trace.out
# -> Parrot_l1_fdtd-2d.latency_trace.out
# -> Parrot_l1_gemm.latency_trace.out
# -> Parrot_l1_gesummv.latency_trace.out
# -> Parrot_l1_correlation.latency_trace.out
# -> Parrot_l1_adi.latency_trace.out
# -> Parrot_l1_durbin.latency_trace.out
# -> Parrot_l1_gramschmidt.latency_trace.out
# -> Parrot_l1_atax.latency_trace.out
# -> Parrot_l1_syrk.latency_trace.out
# -> Parrot_l1_ludcmp.latency_trace.out
# Done loading files.
benchmark pct err len threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
ludcmp 0.988536 37.1142 54648025 0.65 100000 3 75 1500 5 2 4
2mm 0.966238 0.740764 86932460 0.65 100000 3 75 1500 20 3 6
jacobi-2d 0.972736 0.851205 77446287 0.65 100000 3 75 1500 20 3 6
mvt 0 0 5126331 0.65 100000 3 75 1500 20 3 6
floyd-warshall 0.93932 3.30476 83495202 0.65 100000 3 75 1500 20 3 6
trisolv 0 0 1287122 0.65 100000 3 75 1500 20 3 6
deriche 0 0 51182600 0.65 100000 3 75 1500 20 3 6
symm 0.96006 1.6861 59589175 0.65 100000 3 75 1500 20 3 6
syr2k 0.955829 0.878931 56133906 0.65 100000 3 75 1500 20 3 6
nussinov 0 0 82149652 0.65 100000 3 75 1500 20 3 6
heat-3d 0.959716 14.6869 42696336 0.65 100000 3 75 1500 20 3 6
doitgen 0.982255 0.479139 68696010 0.65 100000 3 75 1500 20 3 6
covariance 0.957414 0.33348 60994466 0.65 100000 3 75 1500 20 3 6
trmm 0.981471 0.126108 59231530 0.65 100000 3 75 1500 20 3 6
lu 0 0 45895288 0.65 100000 3 75 1500 20 3 6
bicg 0.601909 0.518253 4644663 0.65 100000 3 75 1500 20 3 6
3mm 0.95817 0.569162 74624262 0.65 100000 3 75 1500 20 3 6
cholesky 0.983999 3.53742 46372611 0.65 100000 3 75 1500 20 3 6
seidel-2d 0 0 47327567 0.65 100000 3 75 1500 20 3 6
jacobi-1d 0 0 1276022 0.65 100000 3 75 1500 20 3 6
gemver 0 0 9133553 0.65 100000 3 75 1500 20 3 6
fdtd-2d 0 0 58373553 0.65 100000 3 75 1500 20 3 6
gemm 0.982775 0.779954 77908753 0.65 100000 3 75 1500 20 3 6
gesummv 0 0 1819780 0.65 100000 3 75 1500 20 3 6
correlation 0.978306 16.3915 60499205 0.65 100000 3 75 1500 20 3 6
adi 0 0 54215803 0.65 100000 3 75 1500 20 3 6
durbin 0 0 2646502 0.65 100000 3 75 1500 20 3 6
gramschmidt 0.959171 0.250574 61635578 0.65 100000 3 75 1500 20 3 6
atax 0 0 5125471 0.65 100000 3 75 1500 20 3 6
syrk 0.599045 3.86246 58497856 0.65 100000 3 75 1500 20 3 6
ludcmp 0.982113 37.096 54648025 0.65 100000 3 75 1500 20 3 6
2mm 0.988359 0.750575 86932460 0.65 100000 3 75 2000 10 2.5 8
jacobi-2d 0.97211 0.856735 77446287 0.65 100000 3 75 2000 10 2.5 8
mvt 0 0 5126331 0.65 100000 3 75 2000 10 2.5 8
floyd-warshall 0.938296 3.3012 83495202 0.65 100000 3 75 2000 10 2.5 8
trisolv 0 0 1287122 0.65 100000 3 75 2000 10 2.5 8
deriche 0.449254 15.4832 51182600 0.65 100000 3 75 2000 10 2.5 8
symm 0.963752 1.40891 59589175 0.65 100000 3 75 2000 10 2.5 8
syr2k 0.876973 0.752232 56133906 0.65 100000 3 75 2000 10 2.5 8
nussinov 0 0 82149652 0.65 100000 3 75 2000 10 2.5 8
heat-3d 0.987118 14.0546 42696336 0.65 100000 3 75 2000 10 2.5 8
doitgen 0.971032 0.112132 68696010 0.65 100000 3 75 2000 10 2.5 8
covariance 0.956226 0.333248 60994466 0.65 100000 3 75 2000 10 2.5 8
trmm 0.980247 0.130148 59231530 0.65 100000 3 75 2000 10 2.5 8
lu 0 0 45895288 0.65 100000 3 75 2000 10 2.5 8
bicg 0 0 4644663 0.65 100000 3 75 2000 10 2.5 8
3mm 0.909681 1.04796 74624262 0.65 100000 3 75 2000 10 2.5 8
cholesky 0.967826 0.951328 46372611 0.65 100000 3 75 2000 10 2.5 8
seidel-2d 0.860082 1.60086 47327567 0.65 100000 3 75 2000 10 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 10 2.5 8
gemver 0 0 9133553 0.65 100000 3 75 2000 10 2.5 8
fdtd-2d 0 0 58373553 0.65 100000 3 75 2000 10 2.5 8
gemm 0.956282 0.875465 77908753 0.65 100000 3 75 2000 10 2.5 8
gesummv 0 0 1819780 0.65 100000 3 75 2000 10 2.5 8
correlation 0.959404 42.4168 60499205 0.65 100000 3 75 2000 10 2.5 8
adi 0 0 54215803 0.65 100000 3 75 2000 10 2.5 8
durbin 0 0 2646502 0.65 100000 3 75 2000 10 2.5 8
gramschmidt 0.964955 0.297768 61635578 0.65 100000 3 75 2000 10 2.5 8
atax 0.299186 0.195008 5125471 0.65 100000 3 75 2000 10 2.5 8
syrk 0.9827 26.1721 58497856 0.65 100000 3 75 2000 10 2.5 8
ludcmp 0.987154 37.0711 54648025 0.65 100000 3 75 2000 10 2.5 8
2mm 0.988393 0.837601 86932460 0.65 100000 3 100 1500 20 3 6
jacobi-2d 0.972465 0.860953 77446287 0.65 100000 3 100 1500 20 3 6
mvt 0 0 5126331 0.65 100000 3 100 1500 20 3 6
floyd-warshall 0.940398 3.28555 83495202 0.65 100000 3 100 1500 20 3 6
trisolv 0 0 1287122 0.65 100000 3 100 1500 20 3 6
deriche 0.481521 12.3376 51182600 0.65 100000 3 100 1500 20 3 6
symm 0.964213 1.30874 59589175 0.65 100000 3 100 1500 20 3 6
syr2k 0.909146 0.730342 56133906 0.65 100000 3 100 1500 20 3 6
nussinov 0 0 82149652 0.65 100000 3 100 1500 20 3 6
heat-3d 0.979987 13.6961 42696336 0.65 100000 3 100 1500 20 3 6
doitgen 0.916334 0.234603 68696010 0.65 100000 3 100 1500 20 3 6
covariance 0.956308 0.334676 60994466 0.65 100000 3 100 1500 20 3 6
trmm 0.980331 0.134293 59231530 0.65 100000 3 100 1500 20 3 6
lu 0 0 45895288 0.65 100000 3 100 1500 20 3 6
bicg 0 0 4644663 0.65 100000 3 100 1500 20 3 6
3mm 0.929527 1.59963 74624262 0.65 100000 3 100 1500 20 3 6
cholesky 0.765433 0.807845 46372611 0.65 100000 3 100 1500 20 3 6
seidel-2d 0 0 47327567 0.65 100000 3 100 1500 20 3 6
jacobi-1d 0 0 1276022 0.65 100000 3 100 1500 20 3 6
gemver 0 0 9133553 0.65 100000 3 100 1500 20 3 6
fdtd-2d 0 0 58373553 0.65 100000 3 100 1500 20 3 6
gemm 0.970491 1.5047 77908753 0.65 100000 3 100 1500 20 3 6
gesummv 0 0 1819780 0.65 100000 3 100 1500 20 3 6
correlation 0.922892 1.96657 60499205 0.65 100000 3 100 1500 20 3 6
adi 0 0 54215803 0.65 100000 3 100 1500 20 3 6
durbin 0 0 2646502 0.65 100000 3 100 1500 20 3 6
gramschmidt 0.965401 0.280915 61635578 0.65 100000 3 100 1500 20 3 6
atax 0 0 5125471 0.65 100000 3 100 1500 20 3 6
syrk 0.844926 4.31838 58497856 0.65 100000 3 100 1500 20 3 6
ludcmp 0 0 54648025 0.65 100000 3 100 1500 20 3 6
2mm 0.988359 0.750575 86932460 0.65 100000 3 75 2000 10 3 6
jacobi-2d 0.97211 0.856735 77446287 0.65 100000 3 75 2000 10 3 6
mvt 0.335587 7.04779 5126331 0.65 100000 3 75 2000 10 3 6
floyd-warshall 0.967878 65.1809 83495202 0.65 100000 3 75 2000 10 3 6
trisolv 0 0 1287122 0.65 100000 3 75 2000 10 3 6
deriche 0.469066 14.0006 51182600 0.65 100000 3 75 2000 10 3 6
symm 0.963752 1.40891 59589175 0.65 100000 3 75 2000 10 3 6
syr2k 0.958635 0.802602 56133906 0.65 100000 3 75 2000 10 3 6
nussinov 0.932294 5.78169 82149652 0.65 100000 3 75 2000 10 3 6
heat-3d 0.987118 14.0546 42696336 0.65 100000 3 75 2000 10 3 6
doitgen 0.978281 0.173334 68696010 0.65 100000 3 75 2000 10 3 6
covariance 0.956226 0.333248 60994466 0.65 100000 3 75 2000 10 3 6
trmm 0.980247 0.130148 59231530 0.65 100000 3 75 2000 10 3 6
lu 0 0 45895288 0.65 100000 3 75 2000 10 3 6
bicg 0.53495 0.920566 4644663 0.65 100000 3 75 2000 10 3 6
3mm 0.987779 0.579375 74624262 0.65 100000 3 75 2000 10 3 6
cholesky 0.971319 0.404334 46372611 0.65 100000 3 75 2000 10 3 6
seidel-2d 0.981913 9.48519 47327567 0.65 100000 3 75 2000 10 3 6
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 10 3 6
gemver 0 0 9133553 0.65 100000 3 75 2000 10 3 6
fdtd-2d 0 0 58373553 0.65 100000 3 75 2000 10 3 6
gemm 0.956282 0.875465 77908753 0.65 100000 3 75 2000 10 3 6
gesummv 0 0 1819780 0.65 100000 3 75 2000 10 3 6
correlation 0.977686 16.3605 60499205 0.65 100000 3 75 2000 10 3 6
adi 0 0 54215803 0.65 100000 3 75 2000 10 3 6
durbin 0.374268 5.26113 2646502 0.65 100000 3 75 2000 10 3 6
gramschmidt 0.964955 0.297768 61635578 0.65 100000 3 75 2000 10 3 6
atax 0.545017 0.57426 5125471 0.65 100000 3 75 2000 10 3 6
syrk 0.988 24.8212 58497856 0.65 100000 3 75 2000 10 3 6
ludcmp 0.987154 37.0711 54648025 0.65 100000 3 75 2000 10 3 6
2mm 0.988359 0.750575 86932460 0.65 100000 3 75 2000 20 2.5 8
jacobi-2d 0.97211 0.856735 77446287 0.65 100000 3 75 2000 20 2.5 8
mvt 0 0 5126331 0.65 100000 3 75 2000 20 2.5 8
floyd-warshall 0.918079 3.32285 83495202 0.65 100000 3 75 2000 20 2.5 8
trisolv 0 0 1287122 0.65 100000 3 75 2000 20 2.5 8
deriche 0 0 51182600 0.65 100000 3 75 2000 20 2.5 8
symm 0.954992 1.47302 59589175 0.65 100000 3 75 2000 20 2.5 8
syr2k 0.876973 0.752232 56133906 0.65 100000 3 75 2000 20 2.5 8
nussinov 0 0 82149652 0.65 100000 3 75 2000 20 2.5 8
heat-3d 0.983558 13.6632 42696336 0.65 100000 3 75 2000 20 2.5 8
doitgen 0.960958 0.423014 68696010 0.65 100000 3 75 2000 20 2.5 8
covariance 0.717515 0.0291093 60994466 0.65 100000 3 75 2000 20 2.5 8
trmm 0.980247 0.130148 59231530 0.65 100000 3 75 2000 20 2.5 8
lu 0 0 45895288 0.65 100000 3 75 2000 20 2.5 8
bicg 0 0 4644663 0.65 100000 3 75 2000 20 2.5 8
3mm 0.897728 1.3682 74624262 0.65 100000 3 75 2000 20 2.5 8
cholesky 0.782156 0.648841 46372611 0.65 100000 3 75 2000 20 2.5 8
seidel-2d 0 0 47327567 0.65 100000 3 75 2000 20 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 20 2.5 8
gemver 0 0 9133553 0.65 100000 3 75 2000 20 2.5 8
fdtd-2d 0 0 58373553 0.65 100000 3 75 2000 20 2.5 8
gemm 0.956282 0.875465 77908753 0.65 100000 3 75 2000 20 2.5 8
gesummv 0 0 1819780 0.65 100000 3 75 2000 20 2.5 8
correlation 0.827899 1.62714 60499205 0.65 100000 3 75 2000 20 2.5 8
adi 0 0 54215803 0.65 100000 3 75 2000 20 2.5 8
durbin 0 0 2646502 0.65 100000 3 75 2000 20 2.5 8
gramschmidt 0.962165 0.249859 61635578 0.65 100000 3 75 2000 20 2.5 8
atax 0 0 5125471 0.65 100000 3 75 2000 20 2.5 8
syrk 0.359088 3.3991 58497856 0.65 100000 3 75 2000 20 2.5 8
ludcmp 0 0 54648025 0.65 100000 3 75 2000 20 2.5 8
2mm 0.770949 0.98873 86932460 0.65 100000 3 100 2000 20 2 10
jacobi-2d 0.973453 0.857881 77446287 0.65 100000 3 100 2000 20 2 10
mvt 0 0 5126331 0.65 100000 3 100 2000 20 2 10
floyd-warshall 0.939877 3.30278 83495202 0.65 100000 3 100 2000 20 2 10
trisolv 0 0 1287122 0.65 100000 3 100 2000 20 2 10
deriche 0 0 51182600 0.65 100000 3 100 2000 20 2 10
symm 0.694206 0.281425 59589175 0.65 100000 3 100 2000 20 2 10
syr2k 0.527344 0.835615 56133906 0.65 100000 3 100 2000 20 2 10
nussinov 0 0 82149652 0.65 100000 3 100 2000 20 2 10
heat-3d 0.981216 13.5631 42696336 0.65 100000 3 100 2000 20 2 10
doitgen 0.916269 0.458548 68696010 0.65 100000 3 100 2000 20 2 10
covariance 0.724467 0.107156 60994466 0.65 100000 3 100 2000 20 2 10
trmm 0.979538 0.136078 59231530 0.65 100000 3 100 2000 20 2 10
lu 0 0 45895288 0.65 100000 3 100 2000 20 2 10
bicg 0 0 4644663 0.65 100000 3 100 2000 20 2 10
3mm 0.148132 0.849895 74624262 0.65 100000 3 100 2000 20 2 10
cholesky 0 0 46372611 0.65 100000 3 100 2000 20 2 10
seidel-2d 0 0 47327567 0.65 100000 3 100 2000 20 2 10
jacobi-1d 0 0 1276022 0.65 100000 3 100 2000 20 2 10
gemver 0 0 9133553 0.65 100000 3 100 2000 20 2 10
fdtd-2d 0 0 58373553 0.65 100000 3 100 2000 20 2 10
gemm 0.133525 1.48656 77908753 0.65 100000 3 100 2000 20 2 10
gesummv 0 0 1819780 0.65 100000 3 100 2000 20 2 10
correlation 0.907767 1.6474 60499205 0.65 100000 3 100 2000 20 2 10
adi 0 0 54215803 0.65 100000 3 100 2000 20 2 10
durbin 0 0 2646502 0.65 100000 3 100 2000 20 2 10
gramschmidt 0.966643 0.270271 61635578 0.65 100000 3 100 2000 20 2 10
atax 0 0 5125471 0.65 100000 3 100 2000 20 2 10
syrk 0 0 58497856 0.65 100000 3 100 2000 20 2 10
ludcmp 0 0 54648025 0.65 100000 3 100 2000 20 2 10
2mm 0.988756 0.736735 86932460 0.65 100000 3 75 1500 15 2 10
jacobi-2d 0.972736 0.851205 77446287 0.65 100000 3 75 1500 15 2 10
mvt 0 0 5126331 0.65 100000 3 75 1500 15 2 10
floyd-warshall 0.93932 3.30476 83495202 0.65 100000 3 75 1500 15 2 10
trisolv 0 0 1287122 0.65 100000 3 75 1500 15 2 10
deriche 0 0 51182600 0.65 100000 3 75 1500 15 2 10
symm 0.912232 0.598193 59589175 0.65 100000 3 75 1500 15 2 10
syr2k 0.798117 0.835263 56133906 0.65 100000 3 75 1500 15 2 10
nussinov 0 0 82149652 0.65 100000 3 75 1500 15 2 10
heat-3d 0.953638 13.5014 42696336 0.65 100000 3 75 1500 15 2 10
doitgen 0.916596 0.155806 68696010 0.65 100000 3 75 1500 15 2 10
covariance 0.957414 0.33348 60994466 0.65 100000 3 75 1500 15 2 10
trmm 0.981471 0.126108 59231530 0.65 100000 3 75 1500 15 2 10
lu 0 0 45895288 0.65 100000 3 75 1500 15 2 10
bicg 0 0 4644663 0.65 100000 3 75 1500 15 2 10
3mm 0.924562 1.12023 74624262 0.65 100000 3 75 1500 15 2 10
cholesky 0.494206 1.1606 46372611 0.65 100000 3 75 1500 15 2 10
seidel-2d 0 0 47327567 0.65 100000 3 75 1500 15 2 10
jacobi-1d 0 0 1276022 0.65 100000 3 75 1500 15 2 10
gemver 0 0 9133553 0.65 100000 3 75 1500 15 2 10
fdtd-2d 0 0 58373553 0.65 100000 3 75 1500 15 2 10
gemm 0.458604 0.777769 77908753 0.65 100000 3 75 1500 15 2 10
gesummv 0 0 1819780 0.65 100000 3 75 1500 15 2 10
correlation 0.960454 42.428 60499205 0.65 100000 3 75 1500 15 2 10
adi 0 0 54215803 0.65 100000 3 75 1500 15 2 10
durbin 0 0 2646502 0.65 100000 3 75 1500 15 2 10
gramschmidt 0.959171 0.250574 61635578 0.65 100000 3 75 1500 15 2 10
atax 0 0 5125471 0.65 100000 3 75 1500 15 2 10
syrk 0.0698975 3.58088 58497856 0.65 100000 3 75 1500 15 2 10
ludcmp 0 0 54648025 0.65 100000 3 75 1500 15 2 10
2mm 0.988359 0.750575 86932460 0.65 100000 3 75 2000 15 3 6
jacobi-2d 0.97211 0.856735 77446287 0.65 100000 3 75 2000 15 3 6
mvt 0.442096 6.91536 5126331 0.65 100000 3 75 2000 15 3 6
floyd-warshall 0.938296 3.3012 83495202 0.65 100000 3 75 2000 15 3 6
trisolv 0 0 1287122 0.65 100000 3 75 2000 15 3 6
deriche 0 0 51182600 0.65 100000 3 75 2000 15 3 6
symm 0.963752 1.40891 59589175 0.65 100000 3 75 2000 15 3 6
syr2k 0.958635 0.802602 56133906 0.65 100000 3 75 2000 15 3 6
nussinov 0 0 82149652 0.65 100000 3 75 2000 15 3 6
heat-3d 0.987118 14.0546 42696336 0.65 100000 3 75 2000 15 3 6
doitgen 0.971032 0.112132 68696010 0.65 100000 3 75 2000 15 3 6
covariance 0.956226 0.333248 60994466 0.65 100000 3 75 2000 15 3 6
trmm 0.980247 0.130148 59231530 0.65 100000 3 75 2000 15 3 6
lu 0 0 45895288 0.65 100000 3 75 2000 15 3 6
bicg 0 0 4644663 0.65 100000 3 75 2000 15 3 6
3mm 0.909681 1.04796 74624262 0.65 100000 3 75 2000 15 3 6
cholesky 0.971319 0.404334 46372611 0.65 100000 3 75 2000 15 3 6
seidel-2d 0 0 47327567 0.65 100000 3 75 2000 15 3 6
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 15 3 6
gemver 0 0 9133553 0.65 100000 3 75 2000 15 3 6
fdtd-2d 0 0 58373553 0.65 100000 3 75 2000 15 3 6
gemm 0.956282 0.875465 77908753 0.65 100000 3 75 2000 15 3 6
gesummv 0 0 1819780 0.65 100000 3 75 2000 15 3 6
correlation 0.977686 16.3605 60499205 0.65 100000 3 75 2000 15 3 6
adi 0 0 54215803 0.65 100000 3 75 2000 15 3 6
durbin 0 0 2646502 0.65 100000 3 75 2000 15 3 6
gramschmidt 0.964955 0.297768 61635578 0.65 100000 3 75 2000 15 3 6
atax 0 0 5125471 0.65 100000 3 75 2000 15 3 6
syrk 0.968854 27.7423 58497856 0.65 100000 3 75 2000 15 3 6
ludcmp 0.987154 37.0711 54648025 0.65 100000 3 75 2000 15 3 6
2mm 0.988359 0.750575 86932460 0.65 100000 3 75 2000 10 2 10
jacobi-2d 0.97211 0.856735 77446287 0.65 100000 3 75 2000 10 2 10
mvt 0 0 5126331 0.65 100000 3 75 2000 10 2 10
floyd-warshall 0.938296 3.3012 83495202 0.65 100000 3 75 2000 10 2 10
trisolv 0 0 1287122 0.65 100000 3 75 2000 10 2 10
deriche 0 0 51182600 0.65 100000 3 75 2000 10 2 10
symm 0.963752 1.40891 59589175 0.65 100000 3 75 2000 10 2 10
syr2k 0.876973 0.752232 56133906 0.65 100000 3 75 2000 10 2 10
nussinov 0 0 82149652 0.65 100000 3 75 2000 10 2 10
heat-3d 0.983558 13.6632 42696336 0.65 100000 3 75 2000 10 2 10
doitgen 0.971032 0.112132 68696010 0.65 100000 3 75 2000 10 2 10
covariance 0.907172 0.0108544 60994466 0.65 100000 3 75 2000 10 2 10
trmm 0.980247 0.130148 59231530 0.65 100000 3 75 2000 10 2 10
lu 0 0 45895288 0.65 100000 3 75 2000 10 2 10
bicg 0 0 4644663 0.65 100000 3 75 2000 10 2 10
3mm 0.909681 1.04796 74624262 0.65 100000 3 75 2000 10 2 10
cholesky 0.866473 0.470948 46372611 0.65 100000 3 75 2000 10 2 10
seidel-2d 0 0 47327567 0.65 100000 3 75 2000 10 2 10
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 10 2 10
gemver 0 0 9133553 0.65 100000 3 75 2000 10 2 10
fdtd-2d 0 0 58373553 0.65 100000 3 75 2000 10 2 10
gemm 0.956282 0.875465 77908753 0.65 100000 3 75 2000 10 2 10
gesummv 0 0 1819780 0.65 100000 3 75 2000 10 2 10
correlation 0.959404 42.4168 60499205 0.65 100000 3 75 2000 10 2 10
adi 0 0 54215803 0.65 100000 3 75 2000 10 2 10
durbin 0 0 2646502 0.65 100000 3 75 2000 10 2 10
gramschmidt 0.964955 0.297768 61635578 0.65 100000 3 75 2000 10 2 10
atax 0 0 5125471 0.65 100000 3 75 2000 10 2 10
syrk 0.968854 27.7423 58497856 0.65 100000 3 75 2000 10 2 10
ludcmp 0 0 54648025 0.65 100000 3 75 2000 10 2 10
2mm 0.986541 0.818531 86932460 0.65 100000 3 75 2000 15 2 10
jacobi-2d 0.97211 0.856735 77446287 0.65 100000 3 75 2000 15 2 10
mvt 0 0 5126331 0.65 100000 3 75 2000 15 2 10
floyd-warshall 0.938296 3.3012 83495202 0.65 100000 3 75 2000 15 2 10
trisolv 0 0 1287122 0.65 100000 3 75 2000 15 2 10
deriche 0 0 51182600 0.65 100000 3 75 2000 15 2 10
symm 0.952005 1.38138 59589175 0.65 100000 3 75 2000 15 2 10
syr2k 0.876973 0.752232 56133906 0.65 100000 3 75 2000 15 2 10
nussinov 0 0 82149652 0.65 100000 3 75 2000 15 2 10
heat-3d 0.983558 13.6632 42696336 0.65 100000 3 75 2000 15 2 10
doitgen 0.960958 0.423014 68696010 0.65 100000 3 75 2000 15 2 10
covariance 0.880809 0.0361028 60994466 0.65 100000 3 75 2000 15 2 10
trmm 0.980247 0.130148 59231530 0.65 100000 3 75 2000 15 2 10
lu 0 0 45895288 0.65 100000 3 75 2000 15 2 10
bicg 0 0 4644663 0.65 100000 3 75 2000 15 2 10
3mm 0.903758 1.08736 74624262 0.65 100000 3 75 2000 15 2 10
cholesky 0.782156 0.648841 46372611 0.65 100000 3 75 2000 15 2 10
seidel-2d 0 0 47327567 0.65 100000 3 75 2000 15 2 10
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 15 2 10
gemver 0 0 9133553 0.65 100000 3 75 2000 15 2 10
fdtd-2d 0 0 58373553 0.65 100000 3 75 2000 15 2 10
gemm 0.953895 0.990621 77908753 0.65 100000 3 75 2000 15 2 10
gesummv 0 0 1819780 0.65 100000 3 75 2000 15 2 10
correlation 0.959404 42.4168 60499205 0.65 100000 3 75 2000 15 2 10
adi 0 0 54215803 0.65 100000 3 75 2000 15 2 10
durbin 0 0 2646502 0.65 100000 3 75 2000 15 2 10
gramschmidt 0.964955 0.297768 61635578 0.65 100000 3 75 2000 15 2 10
atax 0 0 5125471 0.65 100000 3 75 2000 15 2 10
syrk 0 0 58497856 0.65 100000 3 75 2000 15 2 10
ludcmp 0 0 54648025 0.65 100000 3 75 2000 15 2 10
2mm 0.988393 0.837601 86932460 0.65 100000 3 100 1500 20 2.5 8
jacobi-2d 0.972465 0.860953 77446287 0.65 100000 3 100 1500 20 2.5 8
mvt 0 0 5126331 0.65 100000 3 100 1500 20 2.5 8
floyd-warshall 0.940398 3.28555 83495202 0.65 100000 3 100 1500 20 2.5 8
trisolv 0 0 1287122 0.65 100000 3 100 1500 20 2.5 8
deriche 0 0 51182600 0.65 100000 3 100 1500 20 2.5 8
