# Testing 192 configurations 
# Reading [30] trace.out files from [../experiment-results/Jun-27-4/trace]
# -> Parrot_l1_2mm.latency_trace.out
# -> Parrot_l1_jacobi-2d.latency_trace.out
# -> Parrot_l1_mvt.latency_trace.out
# -> Parrot_l1_floyd-warshall.latency_trace.out
# -> Parrot_l1_trisolv.latency_trace.out
# -> Parrot_l1_deriche.latency_trace.out
# -> Parrot_l1_symm.latency_trace.out
# -> Parrot_l1_syr2k.latency_trace.out
# -> Parrot_l1_nussinov.latency_trace.out
# -> Parrot_l1_heat-3d.latency_trace.out
# -> Parrot_l1_doitgen.latency_trace.out
# -> Parrot_l1_covariance.latency_trace.out
# -> Parrot_l1_trmm.latency_trace.out
# -> Parrot_l1_lu.latency_trace.out
# -> Parrot_l1_bicg.latency_trace.out
# -> Parrot_l1_3mm.latency_trace.out
# -> Parrot_l1_cholesky.latency_trace.out
# -> Parrot_l1_seidel-2d.latency_trace.out
# -> Parrot_l1_jacobi-1d.latency_trace.out
# -> Parrot_l1_gemver.latency_trace.out
# -> Parrot_l1_fdtd-2d.latency_trace.out
# -> Parrot_l1_gemm.latency_trace.out
# -> Parrot_l1_gesummv.latency_trace.out
# -> Parrot_l1_correlation.latency_trace.out
# -> Parrot_l1_adi.latency_trace.out
# -> Parrot_l1_durbin.latency_trace.out
# -> Parrot_l1_gramschmidt.latency_trace.out
# -> Parrot_l1_atax.latency_trace.out
# -> Parrot_l1_syrk.latency_trace.out
# -> Parrot_l1_ludcmp.latency_trace.out
# Done loading files.
benchmark pct err len threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
adi 0 0 55467672 0.65 100000 3 75 1500 5 2 4
durbin 0 0 2646502 0.65 100000 3 75 1500 5 2 4
gramschmidt 0.96775 0.138458 61380187 0.65 100000 3 75 1500 5 2 4
atax 0.561991 0.204464 5125471 0.65 100000 3 75 1500 5 2 4
syrk 0.981218 26.3433 58432787 0.65 100000 3 75 1500 5 2 4
ludcmp 0.990615 36.9893 54606998 0.65 100000 3 75 1500 5 2 4
2mm 0.857677 0.797325 88193717 0.65 100000 3 100 2000 20 3 6
jacobi-2d 0.973124 0.854876 76499819 0.65 100000 3 100 2000 20 3 6
mvt 0 0 5126331 0.65 100000 3 100 2000 20 3 6
floyd-warshall 0.940725 3.04556 84690387 0.65 100000 3 100 2000 20 3 6
trisolv 0 0 1287122 0.65 100000 3 100 2000 20 3 6
deriche 0.474536 12.1067 51182600 0.65 100000 3 100 2000 20 3 6
symm 0.962375 1.10616 60385951 0.65 100000 3 100 2000 20 3 6
syr2k 0.762848 0.403025 55036423 0.65 100000 3 100 2000 20 3 6
nussinov 0 0 81677315 0.65 100000 3 100 2000 20 3 6
heat-3d 0.985916 14.5851 42600435 0.65 100000 3 100 2000 20 3 6
doitgen 0.944472 0.105175 69154477 0.65 100000 3 100 2000 20 3 6
covariance 0.938236 0.0546354 61071052 0.65 100000 3 100 2000 20 3 6
trmm 0.97926 0.119764 58438520 0.65 100000 3 100 2000 20 3 6
lu 0 0 46110513 0.65 100000 3 100 2000 20 3 6
bicg 0 0 4644663 0.65 100000 3 100 2000 20 3 6
3mm 0.973867 0.507595 74847920 0.65 100000 3 100 2000 20 3 6
cholesky 0.969911 1.01241 47193041 0.65 100000 3 100 2000 20 3 6
seidel-2d 0 0 47981727 0.65 100000 3 100 2000 20 3 6
jacobi-1d 0 0 1276022 0.65 100000 3 100 2000 20 3 6
gemver 0.59057 4.67429 9133553 0.65 100000 3 100 2000 20 3 6
fdtd-2d 0 0 58333186 0.65 100000 3 100 2000 20 3 6
gemm 0.978864 1.31282 77120922 0.65 100000 3 100 2000 20 3 6
gesummv 0 0 1819780 0.65 100000 3 100 2000 20 3 6
correlation 0.826821 1.97602 62132172 0.65 100000 3 100 2000 20 3 6
adi 0 0 55467672 0.65 100000 3 100 2000 20 3 6
durbin 0 0 2646502 0.65 100000 3 100 2000 20 3 6
gramschmidt 0.959433 0.0679836 61380187 0.65 100000 3 100 2000 20 3 6
atax 0 0 5125471 0.65 100000 3 100 2000 20 3 6
syrk 0.764584 4.19627 58432787 0.65 100000 3 100 2000 20 3 6
ludcmp 0 0 54606998 0.65 100000 3 100 2000 20 3 6
2mm 0.787031 0.808677 88193717 0.65 100000 3 100 1500 20 2.5 8
jacobi-2d 0.972124 0.863297 76499819 0.65 100000 3 100 1500 20 2.5 8
mvt 0 0 5126331 0.65 100000 3 100 1500 20 2.5 8
floyd-warshall 0.941239 3.02973 84690387 0.65 100000 3 100 1500 20 2.5 8
trisolv 0 0 1287122 0.65 100000 3 100 1500 20 2.5 8
deriche 0 0 51182600 0.65 100000 3 100 1500 20 2.5 8
symm 0.956339 0.997078 60385951 0.65 100000 3 100 1500 20 2.5 8
syr2k 0.754272 0.698054 55036423 0.65 100000 3 100 1500 20 2.5 8
nussinov 0 0 81677315 0.65 100000 3 100 1500 20 2.5 8
heat-3d 0.909273 0.837643 42600435 0.65 100000 3 100 1500 20 2.5 8
doitgen 0.956908 0.775536 69154477 0.65 100000 3 100 1500 20 2.5 8
covariance 0.8716 0.0207135 61071052 0.65 100000 3 100 1500 20 2.5 8
trmm 0.980065 0.119401 58438520 0.65 100000 3 100 1500 20 2.5 8
lu 0 0 46110513 0.65 100000 3 100 1500 20 2.5 8
bicg 0 0 4644663 0.65 100000 3 100 1500 20 2.5 8
3mm 0.927152 0.506712 74847920 0.65 100000 3 100 1500 20 2.5 8
cholesky 0.971977 0.458625 47193041 0.65 100000 3 100 1500 20 2.5 8
seidel-2d 0 0 47981727 0.65 100000 3 100 1500 20 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 100 1500 20 2.5 8
gemver 0 0 9133553 0.65 100000 3 100 1500 20 2.5 8
fdtd-2d 0 0 58333186 0.65 100000 3 100 1500 20 2.5 8
gemm 0.635261 1.64467 77120922 0.65 100000 3 100 1500 20 2.5 8
gesummv 0 0 1819780 0.65 100000 3 100 1500 20 2.5 8
correlation 0.826781 1.97513 62132172 0.65 100000 3 100 1500 20 2.5 8
adi 0 0 55467672 0.65 100000 3 100 1500 20 2.5 8
durbin 0 0 2646502 0.65 100000 3 100 1500 20 2.5 8
gramschmidt 0.962545 0.0458467 61380187 0.65 100000 3 100 1500 20 2.5 8
atax 0 0 5125471 0.65 100000 3 100 1500 20 2.5 8
syrk 0.333987 3.82563 58432787 0.65 100000 3 100 1500 20 2.5 8
ludcmp 0 0 54606998 0.65 100000 3 100 1500 20 2.5 8
2mm 0.977555 0.818586 88193717 0.65 100000 3 75 1500 5 2 10
jacobi-2d 0.972399 0.863629 76499819 0.65 100000 3 75 1500 5 2 10
mvt 0 0 5126331 0.65 100000 3 75 1500 5 2 10
floyd-warshall 0.940176 3.06173 84690387 0.65 100000 3 75 1500 5 2 10
trisolv 0 0 1287122 0.65 100000 3 75 1500 5 2 10
deriche 0.469564 14.0221 51182600 0.65 100000 3 75 1500 5 2 10
symm 0.953731 0.851157 60385951 0.65 100000 3 75 1500 5 2 10
syr2k 0.954948 0.800287 55036423 0.65 100000 3 75 1500 5 2 10
nussinov 0 0 81677315 0.65 100000 3 75 1500 5 2 10
heat-3d 0.98797 14.8311 42600435 0.65 100000 3 75 1500 5 2 10
doitgen 0.98927 0.752729 69154477 0.65 100000 3 75 1500 5 2 10
covariance 0.955478 0.350479 61071052 0.65 100000 3 75 1500 5 2 10
trmm 0.97914 0.12056 58438520 0.65 100000 3 75 1500 5 2 10
lu 0 0 46110513 0.65 100000 3 75 1500 5 2 10
bicg 0.889658 5.31235 4644663 0.65 100000 3 75 1500 5 2 10
3mm 0.981743 1.60861 74847920 0.65 100000 3 75 1500 5 2 10
cholesky 0.955258 0.0336908 47193041 0.65 100000 3 75 1500 5 2 10
seidel-2d 0 0 47981727 0.65 100000 3 75 1500 5 2 10
jacobi-1d 0 0 1276022 0.65 100000 3 75 1500 5 2 10
gemver 0 0 9133553 0.65 100000 3 75 1500 5 2 10
fdtd-2d 0 0 58333186 0.65 100000 3 75 1500 5 2 10
gemm 0.940548 0.751922 77120922 0.65 100000 3 75 1500 5 2 10
gesummv 0 0 1819780 0.65 100000 3 75 1500 5 2 10
correlation 0.908188 4.53006 62132172 0.65 100000 3 75 1500 5 2 10
adi 0 0 55467672 0.65 100000 3 75 1500 5 2 10
durbin 0 0 2646502 0.65 100000 3 75 1500 5 2 10
gramschmidt 0.96775 0.138458 61380187 0.65 100000 3 75 1500 5 2 10
atax 0.371472 0.179965 5125471 0.65 100000 3 75 1500 5 2 10
syrk 0.981218 26.3433 58432787 0.65 100000 3 75 1500 5 2 10
ludcmp 0.990615 36.9893 54606998 0.65 100000 3 75 1500 5 2 10
2mm 0.930358 0.744691 88193717 0.65 100000 3 100 1500 15 2 4
jacobi-2d 0.972124 0.863297 76499819 0.65 100000 3 100 1500 15 2 4
mvt 0.803173 7.42537 5126331 0.65 100000 3 100 1500 15 2 4
floyd-warshall 0.941239 3.02973 84690387 0.65 100000 3 100 1500 15 2 4
trisolv 0 0 1287122 0.65 100000 3 100 1500 15 2 4
deriche 0.29469 11.6724 51182600 0.65 100000 3 100 1500 15 2 4
symm 0.956339 0.997078 60385951 0.65 100000 3 100 1500 15 2 4
syr2k 0.955166 0.783233 55036423 0.65 100000 3 100 1500 15 2 4
nussinov 0 0 81677315 0.65 100000 3 100 1500 15 2 4
heat-3d 0.961456 14.7708 42600435 0.65 100000 3 100 1500 15 2 4
doitgen 0.992047 0.927021 69154477 0.65 100000 3 100 1500 15 2 4
covariance 0.943222 0.0670032 61071052 0.65 100000 3 100 1500 15 2 4
trmm 0.980065 0.119401 58438520 0.65 100000 3 100 1500 15 2 4
lu 0 0 46110513 0.65 100000 3 100 1500 15 2 4
bicg 0 0 4644663 0.65 100000 3 100 1500 15 2 4
3mm 0.968376 0.563529 74847920 0.65 100000 3 100 1500 15 2 4
cholesky 0.971977 0.458625 47193041 0.65 100000 3 100 1500 15 2 4
seidel-2d 0.982191 5.03337 47981727 0.65 100000 3 100 1500 15 2 4
jacobi-1d 0 0 1276022 0.65 100000 3 100 1500 15 2 4
gemver 0 0 9133553 0.65 100000 3 100 1500 15 2 4
fdtd-2d 0 0 58333186 0.65 100000 3 100 1500 15 2 4
gemm 0.982852 1.32018 77120922 0.65 100000 3 100 1500 15 2 4
gesummv 0 0 1819780 0.65 100000 3 100 1500 15 2 4
correlation 0.960697 42.5556 62132172 0.65 100000 3 100 1500 15 2 4
adi 0 0 55467672 0.65 100000 3 100 1500 15 2 4
durbin 0 0 2646502 0.65 100000 3 100 1500 15 2 4
gramschmidt 0.962545 0.0458467 61380187 0.65 100000 3 100 1500 15 2 4
atax 0 0 5125471 0.65 100000 3 100 1500 15 2 4
syrk 0.974646 27.198 58432787 0.65 100000 3 100 1500 15 2 4
ludcmp 0.981523 37.2589 54606998 0.65 100000 3 100 1500 15 2 4
2mm 0.986258 0.826414 88193717 0.65 100000 3 100 2000 5 2.5 8
jacobi-2d 0.964575 0.863451 76499819 0.65 100000 3 100 2000 5 2.5 8
mvt 0.882957 7.0373 5126331 0.65 100000 3 100 2000 5 2.5 8
floyd-warshall 0.975723 58.7119 84690387 0.65 100000 3 100 2000 5 2.5 8
trisolv 0 0 1287122 0.65 100000 3 100 2000 5 2.5 8
deriche 0.486493 12.5319 51182600 0.65 100000 3 100 2000 5 2.5 8
symm 0.962375 1.10616 60385951 0.65 100000 3 100 2000 5 2.5 8
syr2k 0.953558 0.741732 55036423 0.65 100000 3 100 2000 5 2.5 8
nussinov 0.917284 3.90305 81677315 0.65 100000 3 100 2000 5 2.5 8
heat-3d 0.985916 14.5851 42600435 0.65 100000 3 100 2000 5 2.5 8
doitgen 0.991324 0.730657 69154477 0.65 100000 3 100 2000 5 2.5 8
covariance 0.948748 0.0704888 61071052 0.65 100000 3 100 2000 5 2.5 8
trmm 0.97926 0.119764 58438520 0.65 100000 3 100 2000 5 2.5 8
lu 0 0 46110513 0.65 100000 3 100 2000 5 2.5 8
bicg 0 0 4644663 0.65 100000 3 100 2000 5 2.5 8
3mm 0.987895 5.79394 74847920 0.65 100000 3 100 2000 5 2.5 8
cholesky 0.978683 1.93978 47193041 0.65 100000 3 100 2000 5 2.5 8
seidel-2d 0 0 47981727 0.65 100000 3 100 2000 5 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 100 2000 5 2.5 8
gemver 0.812559 6.34724 9133553 0.65 100000 3 100 2000 5 2.5 8
fdtd-2d 0 0 58333186 0.65 100000 3 100 2000 5 2.5 8
gemm 0.978864 1.31282 77120922 0.65 100000 3 100 2000 5 2.5 8
gesummv 0 0 1819780 0.65 100000 3 100 2000 5 2.5 8
correlation 0 0 62132172 0.65 100000 3 100 2000 5 2.5 8
adi 0 0 55467672 0.65 100000 3 100 2000 5 2.5 8
durbin 0 0 2646502 0.65 100000 3 100 2000 5 2.5 8
gramschmidt 0.986934 6.20887 61380187 0.65 100000 3 100 2000 5 2.5 8
atax 0.882938 0.414688 5125471 0.65 100000 3 100 2000 5 2.5 8
syrk 0.986275 25.9325 58432787 0.65 100000 3 100 2000 5 2.5 8
ludcmp 0.985313 37.2094 54606998 0.65 100000 3 100 2000 5 2.5 8
2mm 0.970106 0.846899 88193717 0.65 100000 3 100 1500 10 3 6
jacobi-2d 0.972124 0.863297 76499819 0.65 100000 3 100 1500 10 3 6
mvt 0.833312 6.72174 5126331 0.65 100000 3 100 1500 10 3 6
floyd-warshall 0.908136 3.07883 84690387 0.65 100000 3 100 1500 10 3 6
trisolv 0 0 1287122 0.65 100000 3 100 1500 10 3 6
deriche 0.475455 12.1081 51182600 0.65 100000 3 100 1500 10 3 6
symm 0.961928 1.26739 60385951 0.65 100000 3 100 1500 10 3 6
syr2k 0.955166 0.783233 55036423 0.65 100000 3 100 1500 10 3 6
nussinov 0 0 81677315 0.65 100000 3 100 1500 10 3 6
heat-3d 0.987089 15.0094 42600435 0.65 100000 3 100 1500 10 3 6
doitgen 0.992047 0.927021 69154477 0.65 100000 3 100 1500 10 3 6
covariance 0.937794 0.0951894 61071052 0.65 100000 3 100 1500 10 3 6
trmm 0.980065 0.119401 58438520 0.65 100000 3 100 1500 10 3 6
lu 0 0 46110513 0.65 100000 3 100 1500 10 3 6
bicg 0 0 4644663 0.65 100000 3 100 1500 10 3 6
3mm 0.981543 1.73478 74847920 0.65 100000 3 100 1500 10 3 6
cholesky 0.97862 2.36609 47193041 0.65 100000 3 100 1500 10 3 6
seidel-2d 0.141934 1.79459 47981727 0.65 100000 3 100 1500 10 3 6
jacobi-1d 0 0 1276022 0.65 100000 3 100 1500 10 3 6
gemver 0.485299 0.720742 9133553 0.65 100000 3 100 1500 10 3 6
fdtd-2d 0 0 58333186 0.65 100000 3 100 1500 10 3 6
gemm 0.982852 1.32018 77120922 0.65 100000 3 100 1500 10 3 6
gesummv 0 0 1819780 0.65 100000 3 100 1500 10 3 6
correlation 0.978272 16.7321 62132172 0.65 100000 3 100 1500 10 3 6
adi 0 0 55467672 0.65 100000 3 100 1500 10 3 6
durbin 0.318345 4.37546 2646502 0.65 100000 3 100 1500 10 3 6
gramschmidt 0.967946 0.574754 61380187 0.65 100000 3 100 1500 10 3 6
atax 0 0 5125471 0.65 100000 3 100 1500 10 3 6
syrk 0.974646 27.198 58432787 0.65 100000 3 100 1500 10 3 6
ludcmp 0.984352 37.1072 54606998 0.65 100000 3 100 1500 10 3 6
2mm 0.975508 0.835571 88193717 0.65 100000 3 75 2000 20 3 6
jacobi-2d 0.971765 0.861397 76499819 0.65 100000 3 75 2000 20 3 6
mvt 0 0 5126331 0.65 100000 3 75 2000 20 3 6
floyd-warshall 0.934325 3.06741 84690387 0.65 100000 3 75 2000 20 3 6
trisolv 0 0 1287122 0.65 100000 3 75 2000 20 3 6
deriche 0.475357 12.2858 51182600 0.65 100000 3 75 2000 20 3 6
symm 0.943596 0.930139 60385951 0.65 100000 3 75 2000 20 3 6
syr2k 0.954757 0.802649 55036423 0.65 100000 3 75 2000 20 3 6
nussinov 0 0 81677315 0.65 100000 3 75 2000 20 3 6
heat-3d 0.964977 14.7218 42600435 0.65 100000 3 75 2000 20 3 6
doitgen 0.989849 0.95612 69154477 0.65 100000 3 75 2000 20 3 6
covariance 0.870544 0.008281 61071052 0.65 100000 3 75 2000 20 3 6
trmm 0.979979 0.116149 58438520 0.65 100000 3 75 2000 20 3 6
lu 0 0 46110513 0.65 100000 3 75 2000 20 3 6
bicg 0 0 4644663 0.65 100000 3 75 2000 20 3 6
3mm 0.974749 0.47069 74847920 0.65 100000 3 75 2000 20 3 6
cholesky 0.873286 0.0999835 47193041 0.65 100000 3 75 2000 20 3 6
seidel-2d 0 0 47981727 0.65 100000 3 75 2000 20 3 6
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 20 3 6
gemver 0 0 9133553 0.65 100000 3 75 2000 20 3 6
fdtd-2d 0 0 58333186 0.65 100000 3 75 2000 20 3 6
gemm 0.955836 0.795255 77120922 0.65 100000 3 75 2000 20 3 6
gesummv 0 0 1819780 0.65 100000 3 75 2000 20 3 6
correlation 0.873495 1.4212 62132172 0.65 100000 3 75 2000 20 3 6
adi 0 0 55467672 0.65 100000 3 75 2000 20 3 6
durbin 0 0 2646502 0.65 100000 3 75 2000 20 3 6
gramschmidt 0.962007 0.0771235 61380187 0.65 100000 3 75 2000 20 3 6
atax 0 0 5125471 0.65 100000 3 75 2000 20 3 6
syrk 0.879177 15.1585 58432787 0.65 100000 3 75 2000 20 3 6
ludcmp 0 0 54606998 0.65 100000 3 75 2000 20 3 6
2mm 0.793387 0.805786 88193717 0.65 100000 3 100 2000 15 2 10
jacobi-2d 0.973124 0.854876 76499819 0.65 100000 3 100 2000 15 2 10
mvt 0 0 5126331 0.65 100000 3 100 2000 15 2 10
floyd-warshall 0.940725 3.04556 84690387 0.65 100000 3 100 2000 15 2 10
trisolv 0 0 1287122 0.65 100000 3 100 2000 15 2 10
deriche 0.478561 11.7333 51182600 0.65 100000 3 100 2000 15 2 10
symm 0.916868 0.269413 60385951 0.65 100000 3 100 2000 15 2 10
syr2k 0.762848 0.403025 55036423 0.65 100000 3 100 2000 15 2 10
nussinov 0 0 81677315 0.65 100000 3 100 2000 15 2 10
heat-3d 0.985916 14.5851 42600435 0.65 100000 3 100 2000 15 2 10
doitgen 0.855975 0.290894 69154477 0.65 100000 3 100 2000 15 2 10
covariance 0.769907 0.0447648 61071052 0.65 100000 3 100 2000 15 2 10
trmm 0.97926 0.119764 58438520 0.65 100000 3 100 2000 15 2 10
lu 0 0 46110513 0.65 100000 3 100 2000 15 2 10
bicg 0 0 4644663 0.65 100000 3 100 2000 15 2 10
3mm 0.943806 0.556927 74847920 0.65 100000 3 100 2000 15 2 10
cholesky 0.903757 0.416286 47193041 0.65 100000 3 100 2000 15 2 10
seidel-2d 0 0 47981727 0.65 100000 3 100 2000 15 2 10
jacobi-1d 0 0 1276022 0.65 100000 3 100 2000 15 2 10
gemver 0 0 9133553 0.65 100000 3 100 2000 15 2 10
fdtd-2d 0 0 58333186 0.65 100000 3 100 2000 15 2 10
gemm 0 0 77120922 0.65 100000 3 100 2000 15 2 10
gesummv 0 0 1819780 0.65 100000 3 100 2000 15 2 10
correlation 0.826821 1.97602 62132172 0.65 100000 3 100 2000 15 2 10
adi 0 0 55467672 0.65 100000 3 100 2000 15 2 10
durbin 0 0 2646502 0.65 100000 3 100 2000 15 2 10
gramschmidt 0.959433 0.0679836 61380187 0.65 100000 3 100 2000 15 2 10
atax 0 0 5125471 0.65 100000 3 100 2000 15 2 10
syrk 0 0 58432787 0.65 100000 3 100 2000 15 2 10
ludcmp 0 0 54606998 0.65 100000 3 100 2000 15 2 10
2mm 0.975508 0.835571 88193717 0.65 100000 3 75 2000 15 3 6
jacobi-2d 0.971765 0.861397 76499819 0.65 100000 3 75 2000 15 3 6
mvt 0.802588 6.34223 5126331 0.65 100000 3 75 2000 15 3 6
floyd-warshall 0.934325 3.06741 84690387 0.65 100000 3 75 2000 15 3 6
trisolv 0 0 1287122 0.65 100000 3 75 2000 15 3 6
deriche 0.481492 12.2458 51182600 0.65 100000 3 75 2000 15 3 6
symm 0.952638 0.894416 60385951 0.65 100000 3 75 2000 15 3 6
syr2k 0.954757 0.802649 55036423 0.65 100000 3 75 2000 15 3 6
nussinov 0 0 81677315 0.65 100000 3 75 2000 15 3 6
heat-3d 0.976244 13.7136 42600435 0.65 100000 3 75 2000 15 3 6
doitgen 0.992047 0.927021 69154477 0.65 100000 3 75 2000 15 3 6
covariance 0.94007 0.0524935 61071052 0.65 100000 3 75 2000 15 3 6
trmm 0.979979 0.116149 58438520 0.65 100000 3 75 2000 15 3 6
lu 0 0 46110513 0.65 100000 3 75 2000 15 3 6
bicg 0 0 4644663 0.65 100000 3 75 2000 15 3 6
3mm 0.974749 0.47069 74847920 0.65 100000 3 75 2000 15 3 6
cholesky 0.94317 0.0773923 47193041 0.65 100000 3 75 2000 15 3 6
seidel-2d 0 0 47981727 0.65 100000 3 75 2000 15 3 6
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 15 3 6
gemver 0 0 9133553 0.65 100000 3 75 2000 15 3 6
fdtd-2d 0 0 58333186 0.65 100000 3 75 2000 15 3 6
gemm 0.955836 0.795255 77120922 0.65 100000 3 75 2000 15 3 6
gesummv 0 0 1819780 0.65 100000 3 75 2000 15 3 6
correlation 0.978272 16.7321 62132172 0.65 100000 3 75 2000 15 3 6
adi 0 0 55467672 0.65 100000 3 75 2000 15 3 6
durbin 0 0 2646502 0.65 100000 3 75 2000 15 3 6
gramschmidt 0.962007 0.0771235 61380187 0.65 100000 3 75 2000 15 3 6
atax 0 0 5125471 0.65 100000 3 75 2000 15 3 6
syrk 0.965944 27.9536 58432787 0.65 100000 3 75 2000 15 3 6
ludcmp 0.981468 37.2364 54606998 0.65 100000 3 75 2000 15 3 6
2mm 0.888246 0.795433 88193717 0.65 100000 3 75 2000 15 2.5 8
jacobi-2d 0.971765 0.861397 76499819 0.65 100000 3 75 2000 15 2.5 8
mvt 0 0 5126331 0.65 100000 3 75 2000 15 2.5 8
floyd-warshall 0.934325 3.06741 84690387 0.65 100000 3 75 2000 15 2.5 8
trisolv 0 0 1287122 0.65 100000 3 75 2000 15 2.5 8
deriche 0.445816 15.948 51182600 0.65 100000 3 75 2000 15 2.5 8
symm 0.914682 0.3414 60385951 0.65 100000 3 75 2000 15 2.5 8
syr2k 0.870595 0.688859 55036423 0.65 100000 3 75 2000 15 2.5 8
nussinov 0 0 81677315 0.65 100000 3 75 2000 15 2.5 8
heat-3d 0.902301 0.468808 42600435 0.65 100000 3 75 2000 15 2.5 8
doitgen 0.958643 0.651114 69154477 0.65 100000 3 75 2000 15 2.5 8
covariance 0.867007 0.0404393 61071052 0.65 100000 3 75 2000 15 2.5 8
trmm 0.979979 0.116149 58438520 0.65 100000 3 75 2000 15 2.5 8
lu 0 0 46110513 0.65 100000 3 75 2000 15 2.5 8
bicg 0 0 4644663 0.65 100000 3 75 2000 15 2.5 8
3mm 0.909951 0.458412 74847920 0.65 100000 3 75 2000 15 2.5 8
cholesky 0.831331 0.760666 47193041 0.65 100000 3 75 2000 15 2.5 8
seidel-2d 0 0 47981727 0.65 100000 3 75 2000 15 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 15 2.5 8
gemver 0 0 9133553 0.65 100000 3 75 2000 15 2.5 8
fdtd-2d 0 0 58333186 0.65 100000 3 75 2000 15 2.5 8
gemm 0.955836 0.795255 77120922 0.65 100000 3 75 2000 15 2.5 8
gesummv 0 0 1819780 0.65 100000 3 75 2000 15 2.5 8
correlation 0.960471 42.5584 62132172 0.65 100000 3 75 2000 15 2.5 8
adi 0 0 55467672 0.65 100000 3 75 2000 15 2.5 8
durbin 0 0 2646502 0.65 100000 3 75 2000 15 2.5 8
gramschmidt 0.962007 0.0771235 61380187 0.65 100000 3 75 2000 15 2.5 8
atax 0 0 5125471 0.65 100000 3 75 2000 15 2.5 8
syrk 0.965944 27.9536 58432787 0.65 100000 3 75 2000 15 2.5 8
ludcmp 0.978574 37.5172 54606998 0.65 100000 3 75 2000 15 2.5 8
2mm 0.930358 0.744691 88193717 0.65 100000 3 100 1500 20 3 6
jacobi-2d 0.972124 0.863297 76499819 0.65 100000 3 100 1500 20 3 6
