# Testing 192 configurations 
# Reading [30] trace.out files from [../experiment-results/Jun-27-2/trace]
# -> Parrot_l1_2mm.latency_trace.out
# -> Parrot_l1_jacobi-2d.latency_trace.out
# -> Parrot_l1_mvt.latency_trace.out
# -> Parrot_l1_floyd-warshall.latency_trace.out
# -> Parrot_l1_trisolv.latency_trace.out
# -> Parrot_l1_deriche.latency_trace.out
# -> Parrot_l1_symm.latency_trace.out
# -> Parrot_l1_syr2k.latency_trace.out
# -> Parrot_l1_nussinov.latency_trace.out
# -> Parrot_l1_heat-3d.latency_trace.out
# -> Parrot_l1_doitgen.latency_trace.out
# -> Parrot_l1_covariance.latency_trace.out
# -> Parrot_l1_trmm.latency_trace.out
# -> Parrot_l1_lu.latency_trace.out
# -> Parrot_l1_bicg.latency_trace.out
# -> Parrot_l1_3mm.latency_trace.out
# -> Parrot_l1_cholesky.latency_trace.out
# -> Parrot_l1_seidel-2d.latency_trace.out
# -> Parrot_l1_jacobi-1d.latency_trace.out
# -> Parrot_l1_gemver.latency_trace.out
# -> Parrot_l1_fdtd-2d.latency_trace.out
# -> Parrot_l1_gemm.latency_trace.out
# -> Parrot_l1_gesummv.latency_trace.out
# -> Parrot_l1_correlation.latency_trace.out
# -> Parrot_l1_adi.latency_trace.out
# -> Parrot_l1_durbin.latency_trace.out
# -> Parrot_l1_gramschmidt.latency_trace.out
# -> Parrot_l1_atax.latency_trace.out
# -> Parrot_l1_syrk.latency_trace.out
# -> Parrot_l1_ludcmp.latency_trace.out
# Done loading files.
benchmark pct err len threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
lu 0 0 47034694 0.65 100000 3 75 2000 10 2 4
bicg 0 0 4644663 0.65 100000 3 75 2000 10 2 4
3mm 0.987798 0.442518 74744302 0.65 100000 3 75 2000 10 2 4
cholesky 0.984658 2.63059 45755520 0.65 100000 3 75 2000 10 2 4
seidel-2d 0 0 48255299 0.65 100000 3 75 2000 10 2 4
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 10 2 4
gemver 0 0 9133553 0.65 100000 3 75 2000 10 2 4
fdtd-2d 0 0 57643401 0.65 100000 3 75 2000 10 2 4
gemm 0.980936 0.955777 78262883 0.65 100000 3 75 2000 10 2 4
gesummv 0 0 1819780 0.65 100000 3 75 2000 10 2 4
correlation 0.960052 42.8069 61479159 0.65 100000 3 75 2000 10 2 4
adi 0 0 55716799 0.65 100000 3 75 2000 10 2 4
durbin 0 0 2646502 0.65 100000 3 75 2000 10 2 4
gramschmidt 0.964142 0.199303 60237954 0.65 100000 3 75 2000 10 2 4
atax 0 0 5125471 0.65 100000 3 75 2000 10 2 4
syrk 0.966617 27.5407 59611645 0.65 100000 3 75 2000 10 2 4
ludcmp 0.96922 33.5827 53802011 0.65 100000 3 75 2000 10 2 4
2mm 0.978881 0.571436 86273866 0.65 100000 3 75 2000 15 3 6
jacobi-2d 0.971746 0.842456 76450458 0.65 100000 3 75 2000 15 3 6
mvt 0.262631 7.62885 5126331 0.65 100000 3 75 2000 15 3 6
floyd-warshall 0.926802 2.99929 81696089 0.65 100000 3 75 2000 15 3 6
trisolv 0 0 1287122 0.65 100000 3 75 2000 15 3 6
deriche 0.481492 12.2226 51182600 0.65 100000 3 75 2000 15 3 6
symm 0.974944 8.20899 59546591 0.65 100000 3 75 2000 15 3 6
syr2k 0.954904 0.873831 55216066 0.65 100000 3 75 2000 15 3 6
nussinov 0 0 83725303 0.65 100000 3 75 2000 15 3 6
heat-3d 0.952424 13.1314 41828008 0.65 100000 3 75 2000 15 3 6
doitgen 0.974195 0.207313 70605983 0.65 100000 3 75 2000 15 3 6
covariance 0.957148 0.246806 62307494 0.65 100000 3 75 2000 15 3 6
trmm 0.98006 0.102361 58676126 0.65 100000 3 75 2000 15 3 6
lu 0 0 47034694 0.65 100000 3 75 2000 15 3 6
bicg 0 0 4644663 0.65 100000 3 75 2000 15 3 6
3mm 0.943059 0.523957 74744302 0.65 100000 3 75 2000 15 3 6
cholesky 0.96018 0.227686 45755520 0.65 100000 3 75 2000 15 3 6
seidel-2d 0 0 48255299 0.65 100000 3 75 2000 15 3 6
jacobi-1d 0 0 1276022 0.65 100000 3 75 2000 15 3 6
gemver 0 0 9133553 0.65 100000 3 75 2000 15 3 6
fdtd-2d 0 0 57643401 0.65 100000 3 75 2000 15 3 6
gemm 0.95648 1.64885 78262883 0.65 100000 3 75 2000 15 3 6
gesummv 0 0 1819780 0.65 100000 3 75 2000 15 3 6
correlation 0.978041 16.9445 61479159 0.65 100000 3 75 2000 15 3 6
adi 0 0 55716799 0.65 100000 3 75 2000 15 3 6
durbin 0 0 2646502 0.65 100000 3 75 2000 15 3 6
gramschmidt 0.964142 0.199303 60237954 0.65 100000 3 75 2000 15 3 6
atax 0.802555 0.303198 5125471 0.65 100000 3 75 2000 15 3 6
syrk 0.966617 27.5407 59611645 0.65 100000 3 75 2000 15 3 6
ludcmp 0 0 53802011 0.65 100000 3 75 2000 15 3 6
2mm 0.927556 0.723358 86273866 0.65 100000 3 100 2000 20 2 4
jacobi-2d 0.973107 0.843739 76450458 0.65 100000 3 100 2000 20 2 4
mvt 0 0 5126331 0.65 100000 3 100 2000 20 2 4
floyd-warshall 0.938553 2.95016 81696089 0.65 100000 3 100 2000 20 2 4
trisolv 0 0 1287122 0.65 100000 3 100 2000 20 2 4
deriche 0.462227 15.2106 51182600 0.65 100000 3 100 2000 20 2 4
symm 0.943204 0.751406 59546591 0.65 100000 3 100 2000 20 2 4
syr2k 0.854571 0.805817 55216066 0.65 100000 3 100 2000 20 2 4
nussinov 0 0 83725303 0.65 100000 3 100 2000 20 2 4
heat-3d 0.897055 1.0177 41828008 0.65 100000 3 100 2000 20 2 4
doitgen 0.970881 0.25828 70605983 0.65 100000 3 100 2000 20 2 4
covariance 0.949765 0.520415 62307494 0.65 100000 3 100 2000 20 2 4
trmm 0.979344 0.103027 58676126 0.65 100000 3 100 2000 20 2 4
lu 0 0 47034694 0.65 100000 3 100 2000 20 2 4
bicg 0 0 4644663 0.65 100000 3 100 2000 20 2 4
3mm 0.95609 0.50889 74744302 0.65 100000 3 100 2000 20 2 4
cholesky 0.895532 0.392424 45755520 0.65 100000 3 100 2000 20 2 4
seidel-2d 0 0 48255299 0.65 100000 3 100 2000 20 2 4
jacobi-1d 0 0 1276022 0.65 100000 3 100 2000 20 2 4
gemver 0.568016 0.539928 9133553 0.65 100000 3 100 2000 20 2 4
fdtd-2d 0 0 57643401 0.65 100000 3 100 2000 20 2 4
gemm 0.981856 0.7605 78262883 0.65 100000 3 100 2000 20 2 4
gesummv 0 0 1819780 0.65 100000 3 100 2000 20 2 4
correlation 0.851625 1.01707 61479159 0.65 100000 3 100 2000 20 2 4
adi 0 0 55716799 0.65 100000 3 100 2000 20 2 4
durbin 0 0 2646502 0.65 100000 3 100 2000 20 2 4
gramschmidt 0.962283 0.216195 60237954 0.65 100000 3 100 2000 20 2 4
atax 0 0 5125471 0.65 100000 3 100 2000 20 2 4
syrk 0.569614 3.6634 59611645 0.65 100000 3 100 2000 20 2 4
ludcmp 0 0 53802011 0.65 100000 3 100 2000 20 2 4
2mm 0.98827 0.536337 86273866 0.65 100000 3 75 2000 5 2 4
jacobi-2d 0.971746 0.842456 76450458 0.65 100000 3 75 2000 5 2 4
mvt 0.262631 7.62885 5126331 0.65 100000 3 75 2000 5 2 4
floyd-warshall 0.977698 50.1495 81696089 0.65 100000 3 75 2000 5 2 4
trisolv 0 0 1287122 0.65 100000 3 75 2000 5 2 4
deriche 0.48747 12.3881 51182600 0.65 100000 3 75 2000 5 2 4
symm 0.974944 8.20899 59546591 0.65 100000 3 75 2000 5 2 4
syr2k 0.954904 0.873831 55216066 0.65 100000 3 75 2000 5 2 4
nussinov 0.991615 26.2077 83725303 0.65 100000 3 75 2000 5 2 4
heat-3d 0.986851 13.9485 41828008 0.65 100000 3 75 2000 5 2 4
doitgen 0.990057 0.489445 70605983 0.65 100000 3 75 2000 5 2 4
covariance 0.966585 0.459947 62307494 0.65 100000 3 75 2000 5 2 4
trmm 0.98006 0.102361 58676126 0.65 100000 3 75 2000 5 2 4
lu 0 0 47034694 0.65 100000 3 75 2000 5 2 4
bicg 0.782116 1.69381 4644663 0.65 100000 3 75 2000 5 2 4
3mm 0.987798 0.442518 74744302 0.65 100000 3 75 2000 5 2 4
cholesky 0.984658 2.63059 45755520 0.65 100000 3 75 2000 5 2 4
seidel-2d 0.925563 5.3046 48255299 0.65 100000 3 75 2000 5 2 4
jacobi-1d 0.568973 0.839246 1276022 0.65 100000 3 75 2000 5 2 4
gemver 0.233376 12.4423 9133553 0.65 100000 3 75 2000 5 2 4
fdtd-2d 0 0 57643401 0.65 100000 3 75 2000 5 2 4
gemm 0.980936 0.955777 78262883 0.65 100000 3 75 2000 5 2 4
gesummv 0 0 1819780 0.65 100000 3 75 2000 5 2 4
correlation 0.978041 16.9445 61479159 0.65 100000 3 75 2000 5 2 4
adi 0 0 55716799 0.65 100000 3 75 2000 5 2 4
durbin 0 0 2646502 0.65 100000 3 75 2000 5 2 4
gramschmidt 0.964142 0.199303 60237954 0.65 100000 3 75 2000 5 2 4
atax 0.740512 0.312125 5125471 0.65 100000 3 75 2000 5 2 4
syrk 0.983023 25.8652 59611645 0.65 100000 3 75 2000 5 2 4
ludcmp 0.96922 33.5827 53802011 0.65 100000 3 75 2000 5 2 4
2mm 0.988305 0.612058 86273866 0.65 100000 3 100 1500 5 2.5 8
jacobi-2d 0.972106 0.848465 76450458 0.65 100000 3 100 1500 5 2.5 8
mvt 0.384745 7.41776 5126331 0.65 100000 3 100 1500 5 2.5 8
floyd-warshall 0.977918 50.0156 81696089 0.65 100000 3 100 1500 5 2.5 8
trisolv 0 0 1287122 0.65 100000 3 100 1500 5 2.5 8
deriche 0.48747 12.3881 51182600 0.65 100000 3 100 1500 5 2.5 8
symm 0.966959 0.315967 59546591 0.65 100000 3 100 1500 5 2.5 8
syr2k 0.952324 0.724803 55216066 0.65 100000 3 100 1500 5 2.5 8
nussinov 0.991621 26.1888 83725303 0.65 100000 3 100 1500 5 2.5 8
heat-3d 0.986851 13.9485 41828008 0.65 100000 3 100 1500 5 2.5 8
doitgen 0.990065 0.49701 70605983 0.65 100000 3 100 1500 5 2.5 8
covariance 0.957228 0.244055 62307494 0.65 100000 3 100 1500 5 2.5 8
trmm 0.980145 0.105711 58676126 0.65 100000 3 100 1500 5 2.5 8
lu 0 0 47034694 0.65 100000 3 100 1500 5 2.5 8
bicg 0.816025 1.50646 4644663 0.65 100000 3 100 1500 5 2.5 8
3mm 0.987839 0.436857 74744302 0.65 100000 3 100 1500 5 2.5 8
cholesky 0.971096 1.47268 45755520 0.65 100000 3 100 1500 5 2.5 8
seidel-2d 0.938245 7.65642 48255299 0.65 100000 3 100 1500 5 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 100 1500 5 2.5 8
gemver 0.44036 9.51204 9133553 0.65 100000 3 100 1500 5 2.5 8
fdtd-2d 0 0 57643401 0.65 100000 3 100 1500 5 2.5 8
gemm 0.938828 0.727089 78262883 0.65 100000 3 100 1500 5 2.5 8
gesummv 0 0 1819780 0.65 100000 3 100 1500 5 2.5 8
correlation 0.909116 1.55908 61479159 0.65 100000 3 100 1500 5 2.5 8
adi 0 0 55716799 0.65 100000 3 100 1500 5 2.5 8
durbin 0 0 2646502 0.65 100000 3 100 1500 5 2.5 8
gramschmidt 0.98325 6.64978 60237954 0.65 100000 3 100 1500 5 2.5 8
atax 0.741975 0.546068 5125471 0.65 100000 3 100 1500 5 2.5 8
syrk 0.980457 26.2587 59611645 0.65 100000 3 100 1500 5 2.5 8
ludcmp 0.984118 36.7422 53802011 0.65 100000 3 100 1500 5 2.5 8
2mm 0.988305 0.612058 86273866 0.65 100000 3 100 1500 5 2 10
jacobi-2d 0.972106 0.848465 76450458 0.65 100000 3 100 1500 5 2 10
mvt 0.384745 7.41776 5126331 0.65 100000 3 100 1500 5 2 10
floyd-warshall 0.939085 2.94743 81696089 0.65 100000 3 100 1500 5 2 10
trisolv 0 0 1287122 0.65 100000 3 100 1500 5 2 10
deriche 0.466135 15.301 51182600 0.65 100000 3 100 1500 5 2 10
symm 0.952852 1.04214 59546591 0.65 100000 3 100 1500 5 2 10
syr2k 0.952324 0.724803 55216066 0.65 100000 3 100 1500 5 2 10
nussinov 0.991621 26.1888 83725303 0.65 100000 3 100 1500 5 2 10
heat-3d 0.986851 13.9485 41828008 0.65 100000 3 100 1500 5 2 10
doitgen 0.990065 0.49701 70605983 0.65 100000 3 100 1500 5 2 10
covariance 0.957228 0.244055 62307494 0.65 100000 3 100 1500 5 2 10
trmm 0.980145 0.105711 58676126 0.65 100000 3 100 1500 5 2 10
lu 0 0 47034694 0.65 100000 3 100 1500 5 2 10
bicg 0.816025 1.50646 4644663 0.65 100000 3 100 1500 5 2 10
3mm 0.987839 0.436857 74744302 0.65 100000 3 100 1500 5 2 10
cholesky 0.960573 0.0225853 45755520 0.65 100000 3 100 1500 5 2 10
seidel-2d 0.938245 7.65642 48255299 0.65 100000 3 100 1500 5 2 10
jacobi-1d 0 0 1276022 0.65 100000 3 100 1500 5 2 10
gemver 0.257676 8.69744 9133553 0.65 100000 3 100 1500 5 2 10
fdtd-2d 0 0 57643401 0.65 100000 3 100 1500 5 2 10
gemm 0.913816 1.18159 78262883 0.65 100000 3 100 1500 5 2 10
gesummv 0 0 1819780 0.65 100000 3 100 1500 5 2 10
correlation 0 0 61479159 0.65 100000 3 100 1500 5 2 10
adi 0 0 55716799 0.65 100000 3 100 1500 5 2 10
durbin 0 0 2646502 0.65 100000 3 100 1500 5 2 10
gramschmidt 0.98325 6.64978 60237954 0.65 100000 3 100 1500 5 2 10
atax 0.679639 0.384844 5125471 0.65 100000 3 100 1500 5 2 10
syrk 0.980457 26.2587 59611645 0.65 100000 3 100 1500 5 2 10
ludcmp 0 0 53802011 0.65 100000 3 100 1500 5 2 10
2mm 0.978568 0.639638 86273866 0.65 100000 3 75 1500 10 2.5 8
jacobi-2d 0.970635 0.859609 76450458 0.65 100000 3 75 1500 10 2.5 8
mvt 0 0 5126331 0.65 100000 3 75 1500 10 2.5 8
floyd-warshall 0.993727 64.3132 81696089 0.65 100000 3 75 1500 10 2.5 8
trisolv 0 0 1287122 0.65 100000 3 75 1500 10 2.5 8
deriche 0.462091 14.9498 51182600 0.65 100000 3 75 1500 10 2.5 8
symm 0.985574 25.3599 59546591 0.65 100000 3 75 1500 10 2.5 8
syr2k 0.957458 0.88083 55216066 0.65 100000 3 75 1500 10 2.5 8
nussinov 0 0 83725303 0.65 100000 3 75 1500 10 2.5 8
heat-3d 0.949519 14.2248 41828008 0.65 100000 3 75 1500 10 2.5 8
doitgen 0.980993 0.225915 70605983 0.65 100000 3 75 1500 10 2.5 8
covariance 0.956362 0.24405 62307494 0.65 100000 3 75 1500 10 2.5 8
trmm 0.981296 0.100064 58676126 0.65 100000 3 75 1500 10 2.5 8
lu 0 0 47034694 0.65 100000 3 75 1500 10 2.5 8
bicg 0 0 4644663 0.65 100000 3 75 1500 10 2.5 8
3mm 0.973088 0.154024 74744302 0.65 100000 3 75 1500 10 2.5 8
cholesky 0.916677 0.142345 45755520 0.65 100000 3 75 1500 10 2.5 8
seidel-2d 0 0 48255299 0.65 100000 3 75 1500 10 2.5 8
jacobi-1d 0 0 1276022 0.65 100000 3 75 1500 10 2.5 8
gemver 0 0 9133553 0.65 100000 3 75 1500 10 2.5 8
fdtd-2d 0 0 57643401 0.65 100000 3 75 1500 10 2.5 8
gemm 0.943428 1.00244 78262883 0.65 100000 3 75 1500 10 2.5 8
gesummv 0 0 1819780 0.65 100000 3 75 1500 10 2.5 8
correlation 0.961084 42.8138 61479159 0.65 100000 3 75 1500 10 2.5 8
adi 0 0 55716799 0.65 100000 3 75 1500 10 2.5 8
durbin 0.763272 12.4418 2646502 0.65 100000 3 75 1500 10 2.5 8
gramschmidt 0.964947 0.216743 60237954 0.65 100000 3 75 1500 10 2.5 8
atax 0 0 5125471 0.65 100000 3 75 1500 10 2.5 8
syrk 0.977488 26.4871 59611645 0.65 100000 3 75 1500 10 2.5 8
ludcmp 0 0 53802011 0.65 100000 3 75 1500 10 2.5 8
